-2.28, -0.319, -0.042, 0.375, 0
-2.41, 0.195, -0.607, 1.147, 1
-2.555, 1.18, -0.679, -0.563, 2
-2.277, -0.318, -0.042, 0.375, 0
-2.417, 0.196, -0.609, 1.151, 1
-2.562, 1.183, -0.681, -0.565, 2
-2.277, -0.319, -0.041, -1.031, 0
-2.417, 0.196, -0.609, 1.146, 1
-2.562, 1.183, -0.681, -0.565, 2
-2.28, -0.319, -0.042, 0.375, 0
-2.421, 0.196, -0.61, 1.147, 1
-2.538, 1.172, -0.675, -0.56, 2
-2.278, -0.319, -0.042, 0.39, 0
-2.425, 0.197, -0.611, 1.147, 1
-2.534, 1.17, -0.674, -0.557, 2
-2.285, -0.32, -0.042, 0.356, 0
-2.422, 0.196, -0.61, 1.131, 1
-2.56, 1.182, -0.68, -0.557, 2
-2.28, -0.319, -0.042, 0.439, 0
-2.422, 0.196, -0.61, 1.131, 1
-2.55, 1.177, -0.678, -0.551, 2
-2.282, -0.319, -0.041, 0.445, 0
-2.412, 0.196, -0.608, 1.132, 1
-2.544, 1.175, -0.677, -0.551, 2
-2.281, -0.319, -0.041, -0.781, 0
-2.42, 0.196, -0.61, 1.166, 1
-2.55, 1.178, -0.678, -0.553, 2
-2.277, -0.319, -0.041, -1.031, 0
-2.419, 0.196, -0.61, 1.158, 1
-2.545, 1.175, -0.677, -0.557, 2
-2.278, -0.319, -0.041, -1.243, 0
-2.429, 0.197, -0.612, 1.119, 1
-2.555, 1.18, -0.68, -0.561, 2
-2.278, -0.319, -0.042, 0.39, 0
-2.425, 0.197, -0.611, 1.147, 1
-2.56, 1.182, -0.681, -0.554, 2
-2.28, -0.319, -0.042, 0.375, 0
-2.432, 0.197, -0.613, 1.147, 1
-2.553, 1.179, -0.679, -0.552, 2
-2.28, -0.319, -0.042, 0.375, 0
-2.419, 0.196, -0.609, 1.166, 1
-2.549, 1.177, -0.677, -0.556, 2
-2.276, -0.319, -0.041, -1.284, 0
-2.425, 0.197, -0.611, 1.147, 1
-2.574, 1.189, -0.685, -0.554, 2
-2.271, -0.318, -0.041, -1.269, 0
-2.414, 0.196, -0.608, 1.151, 1
-2.548, 1.177, -0.677, -0.556, 2
-2.271, -0.318, -0.041, -1.269, 0
-2.419, 0.196, -0.61, 1.166, 1
-2.55, 1.177, -0.678, -0.554, 2
-2.275, -0.318, -0.042, 0.445, 0
-2.418, 0.196, -0.609, 1.137, 1
-2.565, 1.184, -0.682, -0.554, 2
-2.273, -0.318, -0.041, 0.463, 0
-2.416, 0.196, -0.609, 1.166, 1
-2.565, 1.184, -0.682, -0.554, 2
-2.275, -0.318, -0.042, 0.405, 0
-2.412, 0.196, -0.608, 1.129, 1
-2.565, 1.184, -0.682, -0.554, 2
-2.274, -0.318, -0.041, -1.017, 0
-2.42, 0.196, -0.61, 1.169, 1
-2.55, 1.178, -0.678, -0.554, 2
-2.275, -0.318, -0.041, -1.243, 0
-2.423, 0.196, -0.611, 1.167, 1
-2.555, 1.18, -0.679, -0.563, 2
-2.273, -0.318, -0.041, -1.51, 0
-2.421, 0.196, -0.61, 1.146, 1
-2.537, 1.172, -0.675, -0.561, 2
-2.278, -0.319, -0.042, 0.445, 0
-2.423, 0.196, -0.611, 1.167, 1
-2.537, 1.172, -0.675, -0.558, 2
-2.276, -0.319, -0.041, -1.262, 0
-2.42, 0.196, -0.61, 1.157, 1
-2.557, 1.181, -0.68, -0.557, 2
-2.276, -0.319, -0.041, -1.482, 0
-2.414, 0.196, -0.608, 1.179, 1
-2.557, 1.181, -0.68, -0.557, 2
-2.273, -0.318, -0.041, -1.51, 0
-2.412, 0.196, -0.608, 1.153, 1
-2.571, 1.187, -0.683, -0.555, 2
-2.268, -0.317, -0.041, 1.421, 0
-2.423, 0.196, -0.611, 1.167, 1
-2.544, 1.175, -0.677, -0.553, 2
-2.272, -0.318, -0.041, -1.371, 0
-2.423, 0.196, -0.611, 1.167, 1
-2.571, 1.187, -0.683, -0.555, 2
-2.273, -0.318, -0.041, -1.252, 0
-2.425, 0.197, -0.611, 1.147, 1
-2.562, 1.183, -0.681, -0.557, 2
-2.272, -0.318, -0.041, 0.773, 0
-2.416, 0.196, -0.609, 1.163, 1
-2.554, 1.18, -0.679, -0.558, 2
-2.27, -0.318, -0.041, 1.371, 0
-2.416, 0.196, -0.609, 1.163, 1
-2.55, 1.178, -0.678, -0.555, 2
-2.273, -0.318, -0.041, -1.262, 0
-2.423, 0.196, -0.611, 1.167, 1
-2.534, 1.17, -0.674, -0.555, 2
-2.272, -0.318, -0.041, -1.261, 0
-2.42, 0.196, -0.61, 1.157, 1
-2.528, 1.168, -0.672, -0.554, 2
-2.273, -0.318, -0.041, -1.269, 0
-2.419, 0.196, -0.609, 1.138, 1
-2.55, 1.177, -0.678, -0.551, 2
-2.273, -0.318, -0.041, -1.285, 0
-2.417, 0.196, -0.609, 1.164, 1
-2.562, 1.183, -0.682, -0.556, 2
-2.271, -0.318, -0.041, -1.517, 0
-2.425, 0.197, -0.611, 1.137, 1
-2.552, 1.178, -0.679, -0.556, 2
-2.271, -0.318, -0.041, -1.517, 0
-2.422, 0.196, -0.61, 1.188, 1
-2.569, 1.186, -0.683, -0.557, 2
-2.271, -0.318, -0.041, 1.222, 0
-2.429, 0.197, -0.612, 1.188, 1
-2.548, 1.177, -0.677, -0.557, 2
-2.27, -0.318, -0.041, -1.251, 0
-2.422, 0.196, -0.61, 1.162, 1
-2.556, 1.18, -0.68, -0.55, 2
-2.271, -0.318, -0.041, -1.517, 0
-2.419, 0.196, -0.609, 1.131, 1
-2.559, 1.182, -0.681, -0.556, 2
-2.273, -0.318, -0.041, 1.455, 0
-2.415, 0.196, -0.608, 1.131, 1
-2.561, 1.183, -0.681, -0.559, 2
-2.273, -0.318, -0.041, -1.252, 0
-2.417, 0.196, -0.609, 1.146, 1
-2.549, 1.177, -0.678, -0.556, 2
-2.275, -0.318, -0.041, -1.133, 0
-2.414, 0.196, -0.608, 1.18, 1
-2.537, 1.171, -0.675, -0.559, 2
-2.273, -0.318, -0.041, -1.481, 0
-2.419, 0.196, -0.61, 1.166, 1
-2.557, 1.181, -0.68, -0.56, 2
-2.27, -0.318, -0.041, -1.493, 0
-2.423, 0.196, -0.611, 1.167, 1
-2.551, 1.178, -0.678, -0.555, 2
-2.273, -0.318, -0.041, 1.435, 0
-2.423, 0.196, -0.611, 1.167, 1
-2.549, 1.177, -0.678, -0.564, 2
-2.276, -0.319, -0.041, -1.262, 0
-2.414, 0.196, -0.608, 1.147, 1
-2.548, 1.177, -0.678, -0.556, 2
-2.276, -0.319, -0.041, -1.262, 0
-2.42, 0.196, -0.61, 1.14, 1
-2.568, 1.186, -0.683, -0.554, 2
-2.277, -0.319, -0.041, -1.031, 0
-2.417, 0.196, -0.609, 1.168, 1
-2.545, 1.175, -0.677, -0.553, 2
-2.271, -0.318, -0.041, -1.43, 0
-2.418, 0.196, -0.609, 1.181, 1
-2.551, 1.178, -0.678, -0.556, 2
-2.271, -0.318, -0.041, -1.43, 0
-2.42, 0.196, -0.61, 1.201, 1
-2.56, 1.182, -0.68, -0.557, 2
-2.273, -0.318, -0.041, -1.252, 0
-2.415, 0.196, -0.609, 1.187, 1
-2.555, 1.18, -0.679, -0.563, 2
-2.273, -0.318, -0.041, -1.252, 0
-2.422, 0.196, -0.61, 1.188, 1
-2.555, 1.18, -0.679, -0.559, 2
-2.273, -0.318, -0.041, -1.252, 0
-2.422, 0.196, -0.61, 1.188, 1
-2.546, 1.176, -0.677, -0.553, 2
-2.273, -0.318, -0.041, -1.252, 0
-2.422, 0.196, -0.61, 1.188, 1
-2.554, 1.179, -0.679, -0.556, 2
-2.276, -0.318, -0.041, -1.252, 0
-2.422, 0.196, -0.61, 1.188, 1
-2.545, 1.175, -0.677, -0.553, 2
-2.276, -0.318, -0.041, -1.252, 0
-2.416, 0.196, -0.609, 1.166, 1
-2.557, 1.181, -0.68, -0.557, 2
-2.27, -0.318, -0.041, -1.466, 0
-2.42, 0.196, -0.61, 1.157, 1
-2.548, 1.177, -0.678, -0.554, 2
-2.278, -0.319, -0.042, 0.39, 0
-2.42, 0.196, -0.61, 1.207, 1
-2.557, 1.181, -0.68, -0.557, 2
-2.273, -0.318, -0.041, -1.509, 0
-2.42, 0.196, -0.61, 1.172, 1
-2.553, 1.179, -0.679, -0.561, 2
-2.273, -0.318, -0.041, -1.284, 0
-2.412, 0.195, -0.608, 1.165, 1
