x,y,z,yaw,index
-2.538, -0.563, -0.613, 0.977, 0
-2.417, -0.649, 0.339, 0.031, 1
-2.323, -0.128, -0.095, 0.943, 2
-2.412, 0.439, -0.518, 1.341, 3
-2.358, 0.395, 0.41, 0.769, 4
-2.499, -0.547, -0.598, 1.015, 0
-2.412, -0.638, 0.345, -0.183, 1
-2.309, -0.119, -0.09, 0.801, 2
-2.444, 0.451, -0.523, 1.16, 3
-2.352, 0.403, 0.413, 0.733, 4
-2.505, -0.544, -0.593, 0.967, 0
-2.419, -0.636, 0.351, -0.03, 1
-2.318, -0.115, -0.086, 0.839, 2
-2.439, 0.455, -0.518, 1.142, 3
-2.333, 0.404, 0.413, 0.761, 4
-2.53, -0.55, -0.596, 0.938, 0
-2.428, -0.636, 0.355, -0.2, 1
-2.327, -0.115, -0.086, 0.917, 2
-2.446, 0.456, -0.519, 1.145, 3
-2.349, 0.411, 0.414, 0.705, 4
-2.512, -0.546, -0.59, 0.97, 0
-2.398, -0.62, 0.352, -0.178, 1
-2.328, -0.111, -0.087, 0.688, 2
-2.426, 0.453, -0.519, 1.225, 3
-2.333, 0.416, 0.406, 0.755, 4
-2.489, -0.539, -0.584, 0.955, 0
-2.406, -0.616, 0.356, -0.124, 1
-2.321, -0.106, -0.088, 0.427, 2
-2.436, 0.459, -0.528, 1.314, 3
-2.375, 0.431, 0.409, 0.682, 4
-2.504, -0.541, -0.586, 0.857, 0
-2.427, -0.603, 0.363, -0.137, 1
-2.302, -0.095, -0.092, 0.658, 2
-2.435, 0.461, -0.544, 1.209, 3
-2.335, 0.441, 0.392, 0.725, 4
-2.515, -0.54, -0.583, 0.993, 0
-2.409, -0.595, 0.366, -0.216, 1
-2.314, -0.093, -0.087, 0.987, 2
-2.42, 0.462, -0.536, 1.291, 3
-2.332, 0.444, 0.395, 0.788, 4
-2.501, -0.536, -0.575, 0.859, 0
-2.439, -0.599, 0.374, -0.202, 1
-2.327, -0.092, -0.086, 0.708, 2
-2.426, 0.463, -0.536, 1.328, 3
-2.357, 0.453, 0.399, 0.836, 4
-2.507, -0.538, -0.574, 0.984, 0
-2.422, -0.59, 0.374, -0.008, 1
-2.312, -0.089, -0.085, 0.938, 2
-2.414, 0.461, -0.536, 1.202, 3
-2.342, 0.455, 0.394, 0.758, 4
-2.489, -0.535, -0.567, 0.951, 0
-2.409, -0.585, 0.376, -0.052, 1
-2.306, -0.087, -0.083, 0.482, 2
-2.416, 0.461, -0.537, 1.232, 3
-2.336, 0.457, 0.393, 0.732, 4
-2.529, -0.54, -0.573, 0.837, 0
-2.417, -0.585, 0.378, -0.1, 1
-2.303, -0.084, -0.081, 0.989, 2
-2.414, 0.464, -0.535, 1.159, 3
-2.332, 0.458, 0.396, 0.746, 4
-2.506, -0.532, -0.569, 0.963, 0
-2.41, -0.585, 0.375, -0.054, 1
-2.306, -0.084, -0.081, 0.95, 2
-2.416, 0.467, -0.533, 1.175, 3
-2.328, 0.455, 0.396, 0.694, 4
-2.493, -0.53, -0.571, 1.028, 0
-2.407, -0.587, 0.37, -0.119, 1
-2.327, -0.086, -0.085, 0.929, 2
-2.433, 0.47, -0.538, 1.41, 3
-2.339, 0.455, 0.396, 0.663, 4
-2.513, -0.536, -0.578, 0.874, 0
-2.435, -0.591, 0.373, -0.232, 1
-2.321, -0.086, -0.087, 1.157, 2
-2.436, 0.469, -0.542, 1.337, 3
-2.357, 0.461, 0.394, 0.683, 4
-2.483, -0.528, -0.575, 0.945, 0
-2.421, -0.583, 0.365, -0.166, 1
-2.32, -0.083, -0.094, 0.962, 2
-2.416, 0.468, -0.545, 1.339, 3
-2.361, 0.467, 0.387, 0.59, 4
-2.495, -0.531, -0.583, 0.99, 0
-2.399, -0.577, 0.36, -0.043, 1
-2.318, -0.082, -0.098, 0.894, 2
-2.427, 0.47, -0.555, 1.305, 3
-2.334, 0.462, 0.378, 0.613, 4
-2.496, -0.533, -0.583, 0.867, 0
-2.409, -0.577, 0.362, -0.114, 1
-2.31, -0.082, -0.098, 0.67, 2
-2.414, 0.466, -0.555, 1.135, 3
-2.331, 0.464, 0.374, 0.596, 4
-2.505, -0.534, -0.585, 0.945, 0
-2.408, -0.571, 0.365, -0.134, 1
-2.301, -0.078, -0.098, 0.598, 2
-2.419, 0.469, -0.559, 1.255, 3
-2.33, 0.47, 0.374, 0.675, 4
-2.512, -0.532, -0.579, 0.863, 0
-2.417, -0.567, 0.376, -0.096, 1
-2.309, -0.073, -0.092, 0.894, 2
-2.416, 0.472, -0.555, 1.212, 3
-2.314, 0.474, 0.376, 0.587, 4
-2.51, -0.528, -0.571, 0.924, 0
-2.412, -0.561, 0.38, -0.258, 1
-2.317, -0.069, -0.088, 0.97, 2
-2.416, 0.475, -0.551, 1.197, 3
-2.339, 0.484, 0.384, 0.643, 4
-2.492, -0.521, -0.564, 0.892, 0
-2.42, -0.561, 0.383, -0.091, 1
-2.315, -0.067, -0.085, 0.732, 2
-2.402, 0.475, -0.546, 1.323, 3
-2.339, 0.486, 0.387, 0.616, 4
-2.492, -0.52, -0.561, 1.068, 0
-2.432, -0.565, 0.389, 0.395, 1
-2.309, -0.067, -0.081, 0.819, 2
-2.413, 0.479, -0.544, 1.358, 3
-2.342, 0.486, 0.393, 0.728, 4
-2.495, -0.52, -0.557, 0.957, 0
-2.408, -0.558, 0.39, -0.069, 1
-2.304, -0.066, -0.077, 0.965, 2
-2.41, 0.478, -0.538, 1.356, 3
-2.326, 0.484, 0.395, 0.6, 4
-2.507, -0.52, -0.556, 0.903, 0
-2.405, -0.553, 0.392, -0.176, 1
-2.301, -0.062, -0.073, 0.897, 2
-2.404, 0.481, -0.534, 1.223, 3
-2.316, 0.487, 0.395, 0.629, 4
-2.52, -0.518, -0.558, 0.869, 0
-2.415, -0.552, 0.394, -0.143, 1
-2.306, -0.058, -0.073, 0.788, 2
-2.409, 0.486, -0.535, 1.297, 3
-2.317, 0.491, 0.395, 0.652, 4
-2.503, -0.512, -0.555, 0.986, 0
-2.419, -0.549, 0.394, -0.268, 1
-2.317, -0.055, -0.074, 1.41, 2
-2.419, 0.491, -0.537, 1.255, 3
-2.338, 0.499, 0.399, 0.742, 4
-2.515, -0.507, -0.558, 0.862, 0
-2.419, -0.544, 0.394, -0.281, 1
-2.314, -0.049, -0.073, 0.925, 2
-2.414, 0.497, -0.535, 1.233, 3
-2.322, 0.501, 0.398, 0.607, 4
-2.513, -0.501, -0.557, 0.837, 0
-2.397, -0.535, 0.39, -0.205, 1
-2.305, -0.045, -0.073, 1.19, 2
-2.414, 0.502, -0.534, 1.221, 3
-2.324, 0.505, 0.399, 0.724, 4
-2.517, -0.498, -0.558, 0.925, 0
-2.398, -0.532, 0.39, -0.193, 1
-2.317, -0.041, -0.073, 1.552, 2
-2.405, 0.505, -0.532, 1.177, 3
-2.315, 0.507, 0.399, 0.703, 4
-2.541, -0.497, -0.564, 0.84, 0
-2.401, -0.528, 0.39, -0.171, 1
-2.294, -0.036, -0.072, 1.327, 2
-2.411, 0.511, -0.533, 1.233, 3
-2.316, 0.512, 0.399, 0.808, 4
-2.527, -0.49, -0.564, 0.903, 0
-2.401, -0.524, 0.386, -0.114, 1
-2.307, -0.032, -0.076, 0.864, 2
-2.406, 0.516, -0.534, 1.297, 3
-2.327, 0.518, 0.398, 0.715, 4
-2.503, -0.48, -0.563, 0.87, 0
-2.42, -0.525, 0.385, -0.243, 1
-2.308, -0.027, -0.079, 1.231, 2
-2.389, 0.517, -0.533, 1.175, 3
-2.35, 0.528, 0.4, 0.657, 4
-2.521, -0.478, -0.572, 0.965, 0
-2.398, -0.517, 0.376, -0.19, 1
-2.31, -0.023, -0.083, 0.997, 2
-2.393, 0.524, -0.537, 1.364, 3
-2.31, 0.52, 0.39, 0.634, 4
-2.519, -0.474, -0.577, 0.856, 0
-2.413, -0.518, 0.374, -0.311, 1
-2.311, -0.021, -0.086, 0.622, 2
-2.402, 0.529, -0.542, 1.231, 3
-2.336, 0.529, 0.392, 0.631, 4
-2.497, -0.458, -0.572, 0.901, 0
-2.405, -0.5, 0.375, -0.168, 1
-2.3, -0.007, -0.086, 0.968, 2
-2.401, 0.542, -0.544, 1.382, 3
-2.32, 0.542, 0.39, 0.582, 4
-2.517, -0.451, -0.573, 0.951, 0
-2.42, -0.492, 0.382, -0.054, 1
-2.276, 0.003, -0.082, 0.133, 2
-2.395, 0.55, -0.54, -0.784, 3
-2.31, 0.551, 0.391, 0.602, 4
-2.494, -0.438, -0.563, 1.004, 0
-2.392, -0.479, 0.382, -0.346, 1
-2.287, 0.011, -0.078, 0.287, 2
-2.4, 0.561, -0.539, 1.203, 3
-2.309, 0.559, 0.396, 0.646, 4
-2.528, -0.437, -0.567, 0.794, 0
-2.397, -0.474, 0.386, -0.152, 1
-2.295, 0.018, -0.075, 0.689, 2
-2.41, 0.57, -0.536, -0.773, 3
-2.293, 0.562, 0.398, 0.596, 4
-2.495, -0.424, -0.558, 0.99, 0
-2.391, -0.467, 0.385, -0.149, 1
-2.303, 0.024, -0.073, 0.931, 2
-2.405, 0.577, -0.533, -0.769, 3
-2.31, 0.572, 0.402, 0.711, 4
-2.502, -0.419, -0.561, 0.912, 0
-2.406, -0.465, 0.386, -0.194, 1
-2.288, 0.03, -0.075, 0.783, 2
-2.386, 0.579, -0.53, -0.769, 3
-2.309, 0.577, 0.401, 0.668, 4
-2.503, -0.414, -0.561, 0.885, 0
-2.401, -0.459, 0.388, -0.181, 1
-2.291, 0.035, -0.073, 0.674, 2
-2.403, 0.589, -0.533, -0.753, 3
-2.307, 0.583, 0.404, 0.64, 4
-2.48, -0.405, -0.553, 0.918, 0
-2.376, -0.449, 0.387, -0.153, 1
-2.28, 0.039, -0.07, 0.06, 2
-2.378, 0.588, -0.525, -0.773, 3
-2.302, 0.587, 0.405, 0.496, 4
-2.506, -0.404, -0.556, 0.954, 0
-2.396, -0.447, 0.394, -0.141, 1
-2.298, 0.046, -0.067, 0.625, 2
-2.382, 0.595, -0.523, -0.747, 3
-2.303, 0.594, 0.41, 0.671, 4
-2.495, -0.395, -0.549, 0.909, 0
-2.385, -0.439, 0.396, -0.14, 1
-2.276, 0.052, -0.063, 0.759, 2
-2.391, 0.605, -0.522, -0.717, 3
-2.288, 0.597, 0.412, 0.594, 4
-2.501, -0.389, -0.547, 0.763, 0
-2.411, -0.438, 0.403, -0.246, 1
-2.277, 0.058, -0.059, 1.229, 2
-2.39, 0.612, -0.517, -0.705, 3
-2.297, 0.606, 0.417, 0.62, 4
-2.496, -0.381, -0.544, 0.935, 0
-2.382, -0.423, 0.4, -0.196, 1
-2.287, 0.066, -0.058, 0.559, 2
-2.405, 0.624, -0.519, -0.675, 3
-2.294, 0.615, 0.418, 0.635, 4
-2.498, -0.371, -0.545, 0.929, 0
-2.386, -0.414, 0.399, -0.292, 1
-2.287, 0.076, -0.059, -0.124, 2
-2.375, 0.627, -0.514, -0.721, 3
-2.288, 0.624, 0.417, 0.685, 4
-2.497, -0.34, -0.564, 0.883, 0
-2.386, -0.383, 0.382, -0.142, 1
-2.273, 0.107, -0.077, 1.489, 2
-2.348, 0.655, -0.531, -0.721, 3
-2.296, 0.66, 0.398, 0.628, 4
-2.494, -0.335, -0.567, 0.853, 0
-2.406, -0.38, 0.383, -0.33, 1
-2.281, 0.112, -0.081, -0.638, 2
-2.346, 0.66, -0.537, -0.69, 3
-2.283, 0.663, 0.393, 0.583, 4
-2.488, -0.33, -0.567, 0.834, 0
-2.398, -0.374, 0.382, -0.284, 1
-2.274, 0.117, -0.081, 1.228, 2
-2.347, 0.665, -0.538, -0.717, 3
-2.278, 0.667, 0.393, 0.527, 4
-2.489, -0.325, -0.567, 0.814, 0
-2.398, -0.369, 0.385, -0.054, 1
-2.268, 0.122, -0.079, 0.782, 2
-2.339, 0.669, -0.536, -0.694, 3
-2.276, 0.672, 0.395, 0.541, 4
-2.485, -0.318, -0.563, 0.959, 0
-2.385, -0.36, 0.386, -0.125, 1
-2.264, 0.128, -0.075, 0.635, 2
-2.344, 0.677, -0.535, -0.663, 3
-2.274, 0.679, 0.398, 0.609, 4
-2.475, -0.311, -0.558, 0.923, 0
-2.395, -0.357, 0.39, -0.179, 1
-2.275, 0.134, -0.074, 1.523, 2
-2.356, 0.687, -0.536, -0.654, 3
-2.267, 0.683, 0.398, 0.529, 4
-2.48, -0.309, -0.558, 0.939, 0
-2.371, -0.35, 0.387, -0.067, 1
-2.271, 0.138, -0.073, 1.29, 2
-2.344, 0.688, -0.533, -0.658, 3
-2.268, 0.687, 0.4, 0.487, 4
-2.467, -0.304, -0.554, 0.977, 0
-2.405, -0.353, 0.395, -0.392, 1
-2.261, 0.139, -0.072, 0.754, 2
-2.344, 0.691, -0.532, -0.634, 3
-2.268, 0.69, 0.403, 0.491, 4
-2.458, -0.3, -0.549, 0.94, 0
-2.396, -0.348, 0.399, -0.267, 1
-2.262, 0.143, -0.067, 0.907, 2
-2.348, 0.695, -0.53, -0.616, 3
-2.258, 0.692, 0.406, 0.56, 4
-2.474, -0.294, -0.547, 0.9, 0
-2.37, -0.337, 0.401, -0.108, 1
-2.257, 0.15, -0.061, 0.434, 2
-2.352, 0.704, -0.524, -0.623, 3
-2.267, 0.702, 0.415, 0.54, 4
-2.473, -0.289, -0.541, 1.07, 0
-2.369, -0.335, 0.405, -0.196, 1
-2.255, 0.153, -0.057, 0.506, 2
-2.339, 0.706, -0.516, -0.642, 3
-2.268, 0.705, 0.419, 0.588, 4
-2.467, -0.29, -0.536, 0.832, 0
-2.363, -0.336, 0.407, -0.083, 1
-2.262, 0.153, -0.054, 0.672, 2
-2.32, 0.699, -0.51, -0.653, 3
-2.273, 0.706, 0.422, 0.57, 4
-2.457, -0.291, -0.534, 0.917, 0
-2.356, -0.337, 0.406, -0.188, 1
-2.262, 0.151, -0.054, 0.671, 2
-2.336, 0.702, -0.513, -0.625, 3
-2.262, 0.701, 0.419, 0.515, 4
-2.463, -0.296, -0.536, 0.955, 0
-2.385, -0.342, 0.41, 0.852, 1
-2.261, 0.149, -0.056, 1.23, 2
-2.352, 0.704, -0.518, -0.633, 3
-2.252, 0.698, 0.415, 0.551, 4
-2.485, -0.299, -0.543, 1.054, 0
-2.371, -0.337, 0.408, -0.173, 1
-2.246, 0.15, -0.057, 1.193, 2
-2.326, 0.696, -0.516, -0.643, 3
-2.265, 0.706, 0.415, 0.531, 4
-2.476, -0.294, -0.541, 1.103, 0
-2.362, -0.333, 0.408, -0.113, 1
-2.251, 0.155, -0.057, 1.34, 2
-2.325, 0.701, -0.516, -0.644, 3
-2.246, 0.705, 0.413, 0.526, 4
-2.46, -0.289, -0.537, 0.947, 0
-2.38, -0.333, 0.412, 0.84, 1
-2.254, 0.158, -0.054, 1.379, 2
-2.34, 0.709, -0.518, -0.628, 3
-2.248, 0.707, 0.417, 0.51, 4
-2.449, -0.286, -0.532, 0.922, 0
-2.354, -0.329, 0.41, -0.176, 1
-2.244, 0.159, -0.052, 1.442, 2
-2.336, 0.711, -0.514, -0.613, 3
-2.261, 0.713, 0.423, 0.613, 4
-2.451, -0.283, -0.53, 0.982, 0
-2.355, -0.329, 0.414, -0.134, 1
-2.242, 0.161, -0.048, 0.401, 2
-2.321, 0.709, -0.506, -0.619, 3
-2.242, 0.709, 0.426, 0.542, 4
-2.456, -0.281, -0.529, 0.964, 0
-2.358, -0.329, 0.415, -0.191, 1
-2.235, 0.162, -0.045, 0.881, 2
-2.326, 0.714, -0.503, -0.623, 3
-2.249, 0.711, 0.43, 0.516, 4
-2.46, -0.281, -0.535, 1.027, 0
-2.365, -0.331, 0.408, 0.844, 1
-2.226, 0.161, -0.05, 1.005, 2
-2.321, 0.713, -0.504, -0.649, 3
-2.254, 0.711, 0.424, 0.535, 4
-2.463, -0.282, -0.547, 1.115, 0
-2.369, -0.333, 0.401, 0.85, 1
-2.231, 0.16, -0.06, 1.088, 2
-2.319, 0.713, -0.513, -0.65, 3
-2.252, 0.71, 0.417, 0.572, 4
-2.448, -0.28, -0.546, 0.928, 0
-2.349, -0.328, 0.401, -0.21, 1
-2.242, 0.164, -0.059, -0.256, 2
-2.323, 0.717, -0.517, -0.622, 3
-2.26, 0.717, 0.422, 0.499, 4
-2.448, -0.272, -0.542, 0.927, 0
-2.362, -0.324, 0.406, -0.306, 1
-2.235, 0.171, -0.054, 0.134, 2
-2.339, 0.731, -0.514, -0.594, 3
-2.236, 0.716, 0.424, 0.557, 4
-2.453, -0.264, -0.543, 0.954, 0
-2.353, -0.32, 0.404, -0.159, 1
-2.244, 0.176, -0.054, 0.603, 2
-2.312, 0.73, -0.506, -0.587, 3
-2.232, 0.718, 0.426, 0.56, 4
-2.426, -0.257, -0.536, 0.945, 0
-2.353, -0.316, 0.408, -0.005, 1
-2.235, 0.179, -0.05, -0.152, 2
-2.315, 0.736, -0.504, -0.596, 3
-2.226, 0.722, 0.429, 0.594, 4
-2.441, -0.252, -0.533, 0.975, 0
-2.339, -0.304, 0.412, -0.099, 1
-2.241, 0.188, -0.045, 0.106, 2
-2.325, 0.748, -0.502, -0.577, 3
-2.227, 0.733, 0.434, 0.518, 4
-2.427, -0.242, -0.522, 0.894, 0
-2.358, -0.294, 0.426, 0.021, 1
-2.217, 0.195, -0.038, 0.042, 2
-2.307, 0.75, -0.494, -0.578, 3
-2.242, 0.752, 0.442, 0.578, 4
-2.443, -0.237, -0.515, 0.949, 0
-2.358, -0.278, 0.433, -0.192, 1
-2.229, 0.207, -0.034, -0.192, 2
-2.316, 0.761, -0.496, -0.575, 3
-2.232, 0.767, 0.439, 0.614, 4
-2.477, -0.23, -0.522, 0.897, 0
-2.347, -0.26, 0.43, -0.135, 1
-2.236, 0.222, -0.037, -0.222, 2
-2.3, 0.767, -0.501, -0.6, 3
-2.225, 0.782, 0.432, 0.57, 4
-2.44, -0.215, -0.517, 0.996, 0
-2.328, -0.25, 0.425, 0.933, 1
-2.229, 0.232, -0.04, 0.504, 2
-2.283, 0.775, -0.503, -0.568, 3
-2.197, 0.782, 0.426, 0.513, 4
-2.431, -0.21, -0.512, 0.931, 0
-2.339, -0.249, 0.433, -0.188, 1
-2.235, 0.235, -0.036, -0.411, 2
-2.307, 0.788, -0.505, -0.537, 3
-2.208, 0.79, 0.433, 0.549, 4
-2.454, -0.208, -0.514, 0.906, 0
-2.339, -0.241, 0.434, -0.126, 1
-2.215, 0.239, -0.035, -0.108, 2
-2.28, 0.784, -0.498, -0.556, 3
-2.211, 0.8, 0.433, 0.579, 4
-2.43, -0.199, -0.512, 0.989, 0
-2.345, -0.234, 0.434, -0.025, 1
-2.214, 0.247, -0.038, -0.41, 2
-2.277, 0.79, -0.503, -0.565, 3
-2.196, 0.804, 0.426, 0.506, 4
-2.442, -0.199, -0.512, 0.883, 0
-2.336, -0.228, 0.436, 0.917, 1
-2.228, 0.251, -0.037, 0.133, 2
-2.267, 0.789, -0.504, -0.567, 3
-2.217, 0.817, 0.428, 0.527, 4
-2.436, -0.198, -0.509, 0.908, 0
-2.336, -0.221, 0.437, 0.943, 1
-2.226, 0.255, -0.037, -0.09, 2
-2.278, 0.794, -0.509, -0.564, 3
-2.21, 0.821, 0.425, 0.418, 4
-2.43, -0.191, -0.508, 0.959, 0
-2.331, -0.215, 0.438, -0.071, 1
-2.206, 0.258, -0.038, 0.38, 2
-2.275, 0.8, -0.511, -0.555, 3
-2.188, 0.82, 0.423, 0.499, 4
-2.42, -0.183, -0.497, 0.864, 0
-2.341, -0.211, 0.453, 1.042, 1
-2.199, 0.264, -0.026, 0.259, 2
-2.281, 0.81, -0.502, -0.512, 3
-2.191, 0.827, 0.44, 0.505, 4
-2.422, -0.175, -0.483, 0.966, 0
-2.324, -0.207, 0.46, 1.017, 1
-2.193, 0.269, -0.012, 0.241, 2
-2.288, 0.82, -0.486, -0.485, 3
-2.172, 0.824, 0.45, 0.455, 4
-2.438, -0.173, -0.483, 0.999, 0
-2.341, -0.212, 0.462, 0.967, 1
-2.199, 0.269, -0.011, 0.141, 2
-2.271, 0.817, -0.476, -0.525, 3
-2.192, 0.828, 0.455, 0.497, 4
-2.43, -0.181, -0.485, 0.996, 0
-2.331, -0.22, 0.459, 1.005, 1
-2.202, 0.261, -0.014, 0.392, 2
-2.299, 0.818, -0.485, -0.481, 3
-2.208, 0.824, 0.454, 0.479, 4
-2.435, -0.194, -0.488, 0.78, 0
-2.341, -0.23, 0.459, 1.095, 1
-2.203, 0.251, -0.016, 0.078, 2
-2.304, 0.807, -0.489, -0.489, 3
-2.208, 0.815, 0.449, 0.518, 4
-2.415, -0.204, -0.487, 0.92, 0
-2.344, -0.24, 0.456, 1.03, 1
-2.204, 0.242, -0.02, 0.17, 2
-2.32, 0.802, -0.497, -0.491, 3
-2.2, 0.802, 0.441, 0.511, 4
-2.399, -0.213, -0.492, 0.903, 0
-2.345, -0.249, 0.447, 1.037, 1
-2.21, 0.233, -0.029, 0.658, 2
-2.303, 0.785, -0.501, -0.562, 3
-2.197, 0.792, 0.431, 0.505, 4
-2.418, -0.224, -0.506, 0.909, 0
-2.325, -0.254, 0.436, 0.962, 1
-2.2, 0.226, -0.037, 0.797, 2
-2.274, 0.767, -0.504, -0.579, 3
-2.192, 0.782, 0.422, 0.453, 4
-2.405, -0.23, -0.508, 0.941, 0
-2.328, -0.262, 0.436, 0.898, 1
-2.214, 0.22, -0.039, -0.167, 2
-2.301, 0.769, -0.513, -0.558, 3
-2.209, 0.78, 0.425, 0.519, 4
-2.394, -0.245, -0.505, 0.979, 0
-2.333, -0.275, 0.436, 0.924, 1
-2.185, 0.205, -0.04, 0.879, 2
-2.313, 0.757, -0.516, -0.554, 3
-2.211, 0.769, 0.419, 0.496, 4
-2.402, -0.256, -0.515, 1.033, 0
-2.332, -0.284, 0.427, 0.935, 1
-2.188, 0.197, -0.049, 0.951, 2
-2.324, 0.751, -0.529, -0.568, 3
-2.2, 0.756, 0.406, 0.477, 4
-2.391, -0.264, -0.523, 1.054, 0
-2.325, -0.292, 0.419, 0.861, 1
-2.201, 0.19, -0.057, 0.86, 2
-2.293, 0.732, -0.53, -0.609, 3
-2.213, 0.751, 0.403, 0.483, 4
-2.397, -0.268, -0.526, 1.067, 0
-2.302, -0.294, 0.417, 0.924, 1
-2.197, 0.186, -0.054, 0.738, 2
-2.286, 0.727, -0.526, -0.619, 3
-2.198, 0.742, 0.406, 0.458, 4
-2.4, -0.269, -0.522, 1.047, 0
-2.323, -0.299, 0.426, 0.871, 1
-2.191, 0.184, -0.049, 0.545, 2
-2.283, 0.725, -0.518, -0.635, 3
-2.207, 0.743, 0.413, 0.487, 4
-2.409, -0.273, -0.524, 1.06, 0
-2.317, -0.3, 0.421, 0.988, 1
-2.191, 0.182, -0.051, 0.618, 2
-2.297, 0.727, -0.521, -0.599, 3
-2.227, 0.748, 0.413, 0.465, 4
-2.409, -0.276, -0.532, 0.948, 0
-2.31, -0.303, 0.414, 0.901, 1
-2.204, 0.18, -0.057, 0.174, 2
-2.325, 0.733, -0.534, -0.597, 3
-2.224, 0.743, 0.406, 0.507, 4
-2.393, -0.278, -0.535, 1.053, 0
-2.323, -0.308, 0.411, 0.918, 1
-2.206, 0.178, -0.062, -0.036, 2
-2.294, 0.721, -0.532, -0.644, 3
-2.213, 0.736, 0.401, 0.46, 4
-2.381, -0.275, -0.536, 1.055, 0
-2.295, -0.303, 0.406, -0.278, 1
-2.193, 0.179, -0.062, -0.137, 2
-2.296, 0.724, -0.533, -0.624, 3
-2.204, 0.735, 0.402, 0.506, 4
-2.387, -0.268, -0.537, 1.077, 0
-2.302, -0.297, 0.407, -0.252, 1
-2.194, 0.187, -0.061, 1.369, 2
-2.283, 0.728, -0.527, -0.625, 3
-2.201, 0.742, 0.405, 0.524, 4
-2.407, -0.26, -0.542, 1.066, 0
-2.308, -0.29, 0.405, 0.91, 1
-2.196, 0.195, -0.062, -0.343, 2
-2.283, 0.738, -0.527, -0.612, 3
-2.217, 0.756, 0.406, 0.485, 4
-2.394, -0.251, -0.543, 1.07, 0
-2.291, -0.28, 0.4, -0.246, 1
-2.187, 0.201, -0.065, -0.545, 2
-2.269, 0.742, -0.528, -0.632, 3
-2.21, 0.761, 0.402, 0.512, 4
-2.411, -0.246, -0.549, 0.912, 0
-2.309, -0.277, 0.401, 0.919, 1
-2.18, 0.208, -0.066, 1.389, 2
-2.279, 0.754, -0.533, -0.623, 3
-2.22, 0.771, 0.404, 0.464, 4
-2.394, -0.241, -0.548, 1.094, 0
-2.311, -0.277, 0.398, 0.921, 1
-2.188, 0.21, -0.069, -0.477, 2
-2.27, 0.755, -0.532, -0.613, 3
-2.199, 0.764, 0.398, 0.473, 4
-2.396, -0.242, -0.555, 1.081, 0
-2.316, -0.28, 0.392, 0.918, 1
-2.182, 0.208, -0.074, 1.404, 2
-2.294, 0.763, -0.543, -0.609, 3
-2.213, 0.767, 0.394, 0.461, 4
-2.395, -0.243, -0.564, 1.025, 0
-2.316, -0.279, 0.385, 0.884, 1
-2.183, 0.209, -0.082, 1.174, 2
-2.282, 0.758, -0.55, -0.628, 3
-2.219, 0.77, 0.386, 0.498, 4
-2.378, -0.241, -0.567, 1.045, 0
-2.305, -0.274, 0.377, 0.879, 1
-2.187, 0.211, -0.089, -0.285, 2
-2.259, 0.753, -0.553, -0.632, 3
-2.224, 0.776, 0.382, 0.463, 4
-2.384, -0.238, -0.573, 1.007, 0
-2.301, -0.271, 0.375, 0.873, 1
-2.187, 0.214, -0.092, -0.415, 2
-2.265, 0.759, -0.559, -0.622, 3
-2.215, 0.777, 0.378, 0.42, 4
-2.382, -0.234, -0.575, 0.952, 0
-2.298, -0.266, 0.372, 0.85, 1
-2.184, 0.219, -0.093, -0.36, 2
-2.268, 0.765, -0.562, -0.627, 3
-2.208, 0.78, 0.376, 0.436, 4
-2.388, -0.227, -0.576, 0.941, 0
-2.297, -0.259, 0.376, 0.017, 1
-2.183, 0.227, -0.09, 0.031, 2
-2.264, 0.773, -0.559, -0.615, 3
-2.192, 0.782, 0.379, 0.458, 4
-2.404, -0.22, -0.573, 1.019, 0
-2.286, -0.25, 0.38, -0.325, 1
-2.179, 0.234, -0.085, -0.401, 2
-2.269, 0.783, -0.554, -0.601, 3
-2.18, 0.786, 0.383, 0.47, 4
-2.372, -0.207, -0.562, 0.912, 0
-2.296, -0.242, 0.385, -0.126, 1
-2.177, 0.243, -0.081, 0.009, 2
-2.297, 0.804, -0.557, -0.564, 3
-2.192, 0.801, 0.39, 0.503, 4
-2.376, -0.198, -0.559, 0.97, 0
-2.285, -0.235, 0.386, -0.286, 1
-2.173, 0.25, -0.077, -0.311, 2
-2.27, 0.804, -0.547, -0.574, 3
-2.19, 0.808, 0.393, 0.451, 4
-2.391, -0.195, -0.562, 0.918, 0
-2.301, -0.231, 0.388, 0.944, 1
-2.173, 0.254, -0.078, 0.036, 2
-2.272, 0.81, -0.547, -0.568, 3
-2.202, 0.817, 0.394, 0.406, 4
-2.373, -0.191, -0.562, 1.014, 0
-2.297, -0.229, 0.384, 0.952, 1
-2.162, 0.256, -0.081, -0.42, 2
-2.248, 0.805, -0.546, -0.593, 3
-2.202, 0.819, 0.391, 0.447, 4
-2.361, -0.189, -0.56, 0.994, 0
-2.301, -0.228, 0.386, 0.976, 1
-2.17, 0.258, -0.081, -0.342, 2
-2.247, 0.806, -0.547, -0.582, 3
-2.2, 0.821, 0.39, 0.469, 4
-2.37, -0.187, -0.56, 1.034, 0
-2.27, -0.22, 0.384, -0.237, 1
-2.168, 0.262, -0.079, -0.404, 2
-2.251, 0.81, -0.547, -0.578, 3
-2.183, 0.821, 0.389, 0.471, 4
-2.379, -0.183, -0.559, 0.919, 0
-2.3, -0.215, 0.392, 0.956, 1
-2.169, 0.268, -0.077, -0.16, 2
