x,y,z,yaw,index
-1.843, 0.246, -0.23, 1.177, 0
-1.714, 0.285, 0.306, 0.789, 1
-1.714, 0.874, -0.014, 0.086, 2
-1.841, 0.241, -0.234, 1.226, 0
-1.723, 0.281, 0.302, 0.789, 1
-1.717, 0.87, -0.019, 0.132, 2
-1.858, 0.239, -0.243, 1.256, 0
-1.73, 0.279, 0.298, 0.707, 1
-1.701, 0.857, -0.024, 0.094, 2
-1.848, 0.236, -0.243, 1.325, 0
-1.738, 0.279, 0.298, 0.713, 1
-1.702, 0.855, -0.026, 0.05, 2
-1.854, 0.236, -0.244, 1.255, 0
-1.739, 0.279, 0.297, 0.549, 1
-1.712, 0.858, -0.028, 0.088, 2
-1.849, 0.234, -0.244, 1.307, 0
-1.737, 0.279, 0.294, 0.718, 1
-1.714, 0.859, -0.031, 0.075, 2
-1.85, 0.235, -0.25, 1.366, 0
-1.736, 0.279, 0.287, 0.65, 1
-1.71, 0.857, -0.036, 0.086, 2
-1.845, 0.237, -0.258, 1.41, 0
-1.741, 0.282, 0.278, 0.678, 1
-1.726, 0.867, -0.045, 0.054, 2
-1.847, 0.241, -0.271, 1.323, 0
-1.738, 0.285, 0.263, 0.816, 1
-1.711, 0.864, -0.056, 0.0, 2
-1.853, 0.247, -0.288, 1.487, 0
-1.742, 0.291, 0.248, 0.83, 1
-1.718, 0.873, -0.073, 0.019, 2
-1.845, 0.252, -0.302, 1.435, 0
-1.739, 0.297, 0.234, 0.764, 1
-1.698, 0.869, -0.087, 0.004, 2
-1.85, 0.259, -0.316, 1.417, 0
-1.736, 0.304, 0.22, 0.785, 1
-1.721, 0.888, -0.103, -0.011, 2
-1.843, 0.262, -0.326, 1.383, 0
-1.747, 0.311, 0.212, 0.292, 1
-1.721, 0.892, -0.117, -0.01, 2
-1.848, 0.266, -0.334, 1.357, 0
-1.75, 0.316, 0.204, 0.3, 1
-1.711, 0.891, -0.126, -0.034, 2
-1.86, 0.27, -0.346, 1.348, 0
-1.743, 0.318, 0.192, 0.662, 1
-1.716, 0.896, -0.139, -0.04, 2
-1.854, 0.267, -0.357, 1.277, 0
-1.743, 0.318, 0.18, 0.598, 1
-1.713, 0.893, -0.152, -0.057, 2
-1.849, 0.265, -0.367, 1.243, 0
-1.747, 0.318, 0.169, 0.596, 1
-1.719, 0.894, -0.165, -0.082, 2
-1.849, 0.266, -0.379, 1.223, 0
-1.766, 0.323, 0.16, 0.778, 1
-1.73, 0.901, -0.178, -0.069, 2
-1.858, 0.269, -0.391, 1.337, 0
-1.77, 0.324, 0.152, 0.98, 1
-1.703, 0.888, -0.183, -0.114, 2
-1.861, 0.271, -0.395, 1.338, 0
-1.775, 0.325, 0.151, 0.566, 1
-1.713, 0.893, -0.186, -0.113, 2
-1.86, 0.271, -0.394, 1.267, 0
-1.763, 0.32, 0.151, 0.275, 1
-1.714, 0.892, -0.183, -0.123, 2
-1.859, 0.267, -0.393, 1.331, 0
-1.774, 0.318, 0.15, 0.372, 1
-1.724, 0.893, -0.184, -0.115, 2
-1.867, 0.264, -0.402, 1.183, 0
-1.753, 0.309, 0.138, 0.588, 1
-1.733, 0.892, -0.193, -0.07, 2
-1.858, 0.256, -0.413, 1.187, 0
-1.77, 0.304, 0.126, 0.471, 1
-1.742, 0.887, -0.205, -0.106, 2
-1.873, 0.248, -0.429, 1.111, 0
-1.768, 0.292, 0.114, 0.449, 1
-1.761, 0.885, -0.22, -0.09, 2
-1.886, 0.236, -0.442, 1.134, 0
-1.786, 0.283, 0.106, 0.351, 1
-1.767, 0.873, -0.231, -0.161, 2
-1.892, 0.223, -0.448, 1.228, 0
-1.795, 0.275, 0.103, 0.214, 1
-1.758, 0.855, -0.236, -0.165, 2
-1.875, 0.212, -0.446, 1.248, 0
-1.796, 0.272, 0.1, 0.056, 1
-1.748, 0.842, -0.241, -0.211, 2
-1.879, 0.21, -0.448, 1.292, 0
-1.78, 0.27, 0.098, 0.297, 1
-1.759, 0.846, -0.246, -0.209, 2
-1.876, 0.21, -0.446, 1.334, 0
-1.795, 0.272, 0.1, 0.392, 1
-1.757, 0.845, -0.245, -0.21, 2
-1.886, 0.209, -0.445, 1.265, 0
-1.795, 0.269, 0.102, 0.243, 1
-1.754, 0.84, -0.242, -0.207, 2
-1.891, 0.205, -0.445, 1.269, 0
-1.785, 0.265, 0.102, 0.427, 1
-1.755, 0.836, -0.241, -0.209, 2
-1.884, 0.203, -0.444, 1.338, 0
-1.789, 0.265, 0.101, 0.126, 1
-1.757, 0.836, -0.242, -0.215, 2
-1.878, 0.202, -0.447, 1.36, 0
-1.783, 0.265, 0.095, 0.562, 1
-1.751, 0.833, -0.248, -0.227, 2
-1.882, 0.202, -0.454, 1.308, 0
-1.794, 0.268, 0.09, 0.501, 1
-1.752, 0.834, -0.256, -0.215, 2
-1.88, 0.203, -0.457, 1.3, 0
-1.798, 0.272, 0.087, -0.039, 1
-1.741, 0.832, -0.26, -0.233, 2
-1.878, 0.203, -0.461, 1.262, 0
-1.791, 0.27, 0.082, 0.189, 1
-1.759, 0.84, -0.267, -0.228, 2
-1.881, 0.198, -0.468, 1.203, 0
-1.789, 0.263, 0.075, 0.331, 1
-1.752, 0.831, -0.272, -0.224, 2
-1.875, 0.189, -0.474, 1.171, 0
-1.796, 0.257, 0.069, 0.266, 1
-1.771, 0.83, -0.282, -0.251, 2
-1.875, 0.182, -0.474, 1.286, 0
-1.804, 0.253, 0.071, -0.034, 1
-1.756, 0.816, -0.28, -0.257, 2
-1.876, 0.177, -0.47, 1.266, 0
-1.796, 0.247, 0.075, 0.504, 1
-1.754, 0.81, -0.276, -0.267, 2
-1.888, 0.171, -0.468, 1.302, 0
-1.791, 0.24, 0.079, 0.318, 1
-1.753, 0.802, -0.273, -0.255, 2
-1.888, 0.162, -0.463, 1.261, 0
-1.79, 0.231, 0.082, 0.342, 1
-1.762, 0.795, -0.27, -0.277, 2
-1.901, 0.153, -0.461, 1.362, 0
-1.796, 0.22, 0.087, 0.343, 1
-1.764, 0.785, -0.265, -0.281, 2
-1.886, 0.14, -0.452, 1.249, 0
-1.801, 0.209, 0.092, 0.415, 1
-1.768, 0.773, -0.259, -0.283, 2
-1.917, 0.13, -0.456, 1.293, 0
-1.797, 0.197, 0.095, 0.401, 1
-1.77, 0.76, -0.255, -0.291, 2
-1.894, 0.117, -0.444, 1.364, 0
-1.804, 0.186, 0.102, 0.423, 1
-1.779, 0.751, -0.25, -0.296, 2
-1.905, 0.105, -0.436, 1.364, 0
-1.813, 0.176, 0.113, 0.508, 1
-1.783, 0.74, -0.24, -0.278, 2
-1.904, 0.097, -0.426, 1.346, 0
-1.808, 0.166, 0.121, 0.612, 1
-1.793, 0.734, -0.23, -0.264, 2
-1.903, 0.086, -0.419, 1.355, 0
-1.812, 0.155, 0.126, 0.553, 1
-1.796, 0.723, -0.224, -0.264, 2
-1.916, 0.073, -0.42, 1.197, 0
-1.812, 0.142, 0.125, 0.594, 1
-1.798, 0.71, -0.223, -0.265, 2
-1.913, 0.06, -0.422, 1.142, 0
-1.798, 0.128, 0.123, 0.595, 1
-1.812, 0.701, -0.226, -0.273, 2
-1.904, 0.049, -0.417, 1.248, 0
-1.825, 0.119, 0.13, 0.852, 1
-1.804, 0.686, -0.22, -0.302, 2
-1.896, 0.04, -0.409, 1.302, 0
-1.802, 0.107, 0.133, 0.562, 1
-1.802, 0.675, -0.211, -0.266, 2
-1.914, 0.032, -0.412, 1.128, 0
-1.806, 0.096, 0.133, 0.668, 1
-1.818, 0.67, -0.209, -0.274, 2
-1.91, 0.022, -0.414, 1.188, 0
-1.813, 0.085, 0.131, 0.85, 1
-1.827, 0.662, -0.21, -0.279, 2
-1.897, 0.013, -0.413, 1.295, 0
-1.821, 0.077, 0.13, 0.986, 1
-1.814, 0.649, -0.209, -0.293, 2
-1.895, 0.009, -0.412, 1.241, 0
-1.81, 0.072, 0.13, 0.833, 1
-1.812, 0.643, -0.207, -0.294, 2
-1.92, 0.004, -0.414, 1.264, 0
-1.814, 0.066, 0.135, 1.023, 1
-1.815, 0.637, -0.202, -0.307, 2
-1.913, -0.005, -0.408, 1.249, 0
-1.816, 0.056, 0.138, 1.125, 1
-1.824, 0.631, -0.199, -0.3, 2
-1.92, -0.017, -0.407, 1.249, 0
-1.819, 0.045, 0.14, 0.883, 1
-1.837, 0.622, -0.199, -0.312, 2
-1.924, -0.029, -0.405, 1.265, 0
-1.821, 0.033, 0.142, 0.607, 1
-1.834, 0.608, -0.195, -0.297, 2
-1.913, -0.038, -0.403, 1.218, 0
-1.814, 0.024, 0.141, 1.037, 1
-1.841, 0.601, -0.194, -0.286, 2
-1.904, -0.045, -0.404, 1.237, 0
-1.83, 0.015, 0.137, 1.262, 1
-1.845, 0.594, -0.197, -0.293, 2
-1.901, -0.053, -0.409, 1.234, 0
-1.831, 0.007, 0.132, 1.219, 1
-1.838, 0.583, -0.2, -0.338, 2
-1.908, -0.06, -0.414, 1.226, 0
-1.827, -0.001, 0.13, 1.093, 1
-1.838, 0.575, -0.201, -0.343, 2
-1.919, -0.068, -0.416, 1.244, 0
-1.824, -0.009, 0.13, 1.245, 1
-1.844, 0.569, -0.2, -0.339, 2
-1.912, -0.074, -0.415, 1.237, 0
-1.83, -0.016, 0.13, 1.283, 1
-1.846, 0.562, -0.2, -0.352, 2
-1.909, -0.081, -0.415, 1.19, 0
-1.829, -0.023, 0.128, 1.109, 1
-1.844, 0.554, -0.201, -0.363, 2
-1.908, -0.087, -0.417, 1.233, 0
-1.831, -0.027, 0.126, 1.308, 1
-1.852, 0.55, -0.205, -0.354, 2
-1.911, -0.09, -0.422, 1.246, 0
-1.837, -0.031, 0.122, 1.497, 1
-1.852, 0.547, -0.208, -0.361, 2
-1.916, -0.093, -0.428, 1.238, 0
-1.838, -0.034, 0.117, 1.252, 1
-1.851, 0.544, -0.212, -0.381, 2
-1.914, -0.097, -0.432, 1.236, 0
-1.836, -0.037, 0.112, 1.354, 1
-1.85, 0.539, -0.216, -0.414, 2
-1.924, -0.102, -0.438, 1.328, 0
-1.85, -0.043, 0.111, 1.35, 1
-1.849, 0.534, -0.219, -0.424, 2
-1.921, -0.107, -0.436, 1.22, 0
-1.844, -0.048, 0.112, 0.646, 1
-1.851, 0.528, -0.218, -0.424, 2
-1.919, -0.111, -0.433, 1.284, 0
-1.844, -0.053, 0.113, 1.552, 1
-1.852, 0.523, -0.215, -0.421, 2
-1.924, -0.116, -0.435, 1.284, 0
-1.852, -0.058, 0.112, 1.057, 1
-1.862, 0.52, -0.216, -0.408, 2
-1.914, -0.121, -0.438, 1.269, 0
-1.842, -0.062, 0.104, 1.36, 1
-1.865, 0.516, -0.223, -0.435, 2
-1.921, -0.125, -0.45, 1.321, 0
-1.841, -0.066, 0.093, 1.495, 1
-1.868, 0.513, -0.234, -0.516, 2
-1.921, -0.129, -0.461, 1.263, 0
-1.846, -0.07, 0.084, 1.431, 1
-1.872, 0.51, -0.244, -0.464, 2
-1.917, -0.13, -0.465, 1.251, 0
-1.85, -0.073, 0.082, 1.149, 1
-1.861, 0.505, -0.245, -0.47, 2
-1.924, -0.132, -0.466, 1.273, 0
-1.85, -0.074, 0.085, 0.396, 1
-1.864, 0.504, -0.242, -0.481, 2
-1.923, -0.133, -0.46, 1.242, 0
-1.852, -0.076, 0.09, 1.266, 1
-1.864, 0.502, -0.237, -0.498, 2
-1.933, -0.135, -0.457, 1.209, 0
-1.856, -0.077, 0.094, 1.47, 1
-1.865, 0.501, -0.233, -0.46, 2
-1.918, -0.136, -0.449, 1.261, 0
-1.855, -0.078, 0.099, 0.892, 1
-1.854, 0.496, -0.227, -0.482, 2
-1.928, -0.137, -0.445, 1.328, 0
-1.851, -0.079, 0.104, 1.472, 1
-1.863, 0.497, -0.223, -0.472, 2
-1.924, -0.138, -0.437, 1.272, 0
-1.859, -0.08, 0.112, 0.617, 1
-1.87, 0.498, -0.217, -0.472, 2
-1.931, -0.141, -0.43, 1.284, 0
-1.859, -0.084, 0.119, 0.668, 1
-1.875, 0.495, -0.209, -0.431, 2
-1.938, -0.146, -0.424, 1.26, 0
-1.846, -0.088, 0.125, 0.562, 1
-1.857, 0.485, -0.2, -0.468, 2
-1.955, -0.154, -0.421, 1.2, 0
-1.863, -0.096, 0.131, 1.192, 1
-1.871, 0.48, -0.196, -0.459, 2
-1.955, -0.165, -0.417, 1.185, 0
-1.857, -0.108, 0.132, 0.605, 1
-1.88, 0.47, -0.194, -0.439, 2
-1.943, -0.177, -0.417, 1.2, 0
-1.858, -0.12, 0.129, 0.648, 1
-1.891, 0.459, -0.197, -0.469, 2
-1.965, -0.192, -0.422, 1.153, 0
-1.855, -0.131, 0.13, 0.588, 1
-1.898, 0.446, -0.199, -0.462, 2
-1.957, -0.202, -0.414, 1.271, 0
-1.864, -0.14, 0.135, 0.642, 1
-1.894, 0.435, -0.193, -0.513, 2
-1.944, -0.205, -0.407, 1.248, 0
-1.878, -0.146, 0.139, 0.955, 1
-1.899, 0.43, -0.19, -0.515, 2
-1.956, -0.212, -0.409, 1.171, 0
-1.885, -0.151, 0.137, 1.112, 1
-1.906, 0.425, -0.192, -0.528, 2
-1.96, -0.221, -0.412, 1.166, 0
-1.885, -0.158, 0.134, 0.983, 1
-1.927, 0.42, -0.199, -0.514, 2
-1.956, -0.228, -0.416, 1.176, 0
-1.881, -0.164, 0.128, 1.024, 1
-1.913, 0.409, -0.202, -0.555, 2
-1.967, -0.234, -0.421, 1.189, 0
-1.887, -0.169, 0.127, 0.958, 1
-1.929, 0.406, -0.206, -0.533, 2
-1.968, -0.239, -0.421, 1.156, 0
-1.886, -0.174, 0.125, 1.07, 1
-1.924, 0.399, -0.205, -0.597, 2
-1.97, -0.245, -0.423, 1.224, 0
-1.893, -0.18, 0.123, 0.668, 1
-1.937, 0.396, -0.21, -0.585, 2
-1.971, -0.253, -0.426, 1.146, 0
-1.898, -0.189, 0.12, 0.711, 1
-1.942, 0.387, -0.213, -0.577, 2
-1.981, -0.263, -0.429, 1.139, 0
-1.91, -0.198, 0.119, 1.125, 1
-1.943, 0.378, -0.215, -0.57, 2
-1.974, -0.269, -0.431, 1.193, 0
-1.903, -0.203, 0.114, 0.69, 1
-1.938, 0.37, -0.218, -0.646, 2
-1.982, -0.275, -0.437, 1.112, 0
-1.909, -0.208, 0.111, 0.51, 1
-1.947, 0.365, -0.222, -0.64, 2
-1.978, -0.279, -0.439, 1.221, 0
-1.904, -0.212, 0.107, 0.498, 1
-1.95, 0.361, -0.225, -0.655, 2
-1.986, -0.285, -0.443, 1.191, 0
-1.911, -0.219, 0.105, 0.453, 1
-1.956, 0.356, -0.227, -0.663, 2
-1.983, -0.291, -0.444, 1.16, 0
-1.905, -0.224, 0.104, 0.401, 1
-1.968, 0.351, -0.23, -0.636, 2
-1.993, -0.298, -0.445, 1.219, 0
-1.917, -0.23, 0.105, 0.244, 1
-1.955, 0.342, -0.228, -0.676, 2
-1.988, -0.304, -0.44, 1.215, 0
-1.922, -0.237, 0.11, -0.363, 1
-1.958, 0.335, -0.226, -0.677, 2
-1.991, -0.313, -0.432, 1.225, 0
-1.917, -0.242, 0.118, 0.133, 1
-1.951, 0.327, -0.22, 1.127, 2
-2.001, -0.322, -0.424, 1.213, 0
-1.916, -0.249, 0.125, 0.245, 1
-1.953, 0.319, -0.213, 1.159, 2
-2.001, -0.33, -0.419, 1.154, 0
-1.924, -0.257, 0.128, 0.389, 1
-1.976, 0.314, -0.213, -0.68, 2
-1.997, -0.34, -0.418, 1.156, 0
-1.923, -0.267, 0.128, 0.512, 1
-1.978, 0.303, -0.213, -0.669, 2
-2.006, -0.356, -0.42, 1.007, 0
-1.916, -0.281, 0.127, 0.545, 1
-1.99, 0.29, -0.214, -0.687, 2
-2.02, -0.373, -0.422, 1.067, 0
-1.923, -0.296, 0.13, 0.224, 1
-1.98, 0.273, -0.212, 1.183, 2
-2.003, -0.384, -0.414, 1.162, 0
-1.918, -0.307, 0.134, 0.257, 1
-1.982, 0.26, -0.208, 1.151, 2
-2.01, -0.394, -0.41, 1.155, 0
-1.923, -0.315, 0.139, -0.258, 1
-1.978, 0.251, -0.203, 1.106, 2
-2.017, -0.403, -0.408, 1.153, 0
-1.914, -0.32, 0.141, 0.205, 1
-1.983, 0.244, -0.2, 1.182, 2
-2.011, -0.409, -0.406, 1.158, 0
-1.93, -0.33, 0.141, 0.49, 1
-1.983, 0.237, -0.2, 1.179, 2
-1.99, -0.411, -0.406, 1.2, 0
-1.928, -0.337, 0.137, 0.744, 1
-1.991, 0.231, -0.204, 1.123, 2
-1.997, -0.418, -0.412, 1.186, 0
-1.923, -0.342, 0.131, 0.56, 1
-1.99, 0.225, -0.207, 1.183, 2
-2.0, -0.424, -0.417, 1.153, 0
-1.916, -0.348, 0.127, 0.568, 1
-1.992, 0.218, -0.21, 1.22, 2
-2.008, -0.433, -0.421, 1.15, 0
-1.92, -0.355, 0.127, -0.587, 1
-1.98, 0.21, -0.21, 1.284, 2
-1.994, -0.435, -0.417, 1.2, 0
-1.92, -0.358, 0.128, -0.373, 1
-1.986, 0.207, -0.21, 1.194, 2
-1.992, -0.435, -0.414, 1.202, 0
-1.931, -0.361, 0.131, -0.404, 1
-1.989, 0.206, -0.208, 1.254, 2
-2.015, -0.441, -0.416, 1.201, 0
-1.922, -0.36, 0.132, 0.399, 1
-1.987, 0.204, -0.205, 1.214, 2
-2.013, -0.442, -0.416, 1.144, 0
-1.929, -0.364, 0.132, -0.37, 1
-2.006, 0.204, -0.208, 1.08, 2
-2.006, -0.444, -0.416, 1.143, 0
-1.937, -0.369, 0.131, 0.621, 1
-1.987, 0.198, -0.207, 1.07, 2
-2.006, -0.448, -0.416, 1.085, 0
-1.936, -0.375, 0.131, -0.474, 1
-1.996, 0.194, -0.206, 1.178, 2
-1.997, -0.451, -0.413, 1.195, 0
-1.927, -0.378, 0.132, -0.259, 1
-1.996, 0.188, -0.204, 1.132, 2
-2.004, -0.457, -0.413, 1.201, 0
-1.922, -0.381, 0.132, -0.52, 1
-2.012, 0.186, -0.204, 1.152, 2
-2.011, -0.46, -0.414, 1.223, 0
-1.924, -0.383, 0.131, 0.328, 1
-1.996, 0.182, -0.203, 1.112, 2
-2.009, -0.461, -0.415, 1.22, 0
-1.935, -0.386, 0.132, 0.269, 1
-1.996, 0.181, -0.204, 1.087, 2
-2.023, -0.468, -0.416, 1.107, 0
-1.932, -0.389, 0.133, -0.272, 1
-1.997, 0.177, -0.203, 1.162, 2
-2.007, -0.471, -0.412, 1.16, 0
-1.944, -0.396, 0.133, -0.468, 1
-2.012, 0.172, -0.206, 1.228, 2
-2.02, -0.48, -0.418, 1.127, 0
-1.945, -0.403, 0.129, -0.523, 1
-2.016, 0.165, -0.211, 1.249, 2
-2.006, -0.484, -0.42, 1.203, 0
-1.934, -0.407, 0.123, -0.568, 1
-2.012, 0.158, -0.216, 1.266, 2
-2.016, -0.491, -0.428, 1.156, 0
-1.946, -0.413, 0.118, -0.31, 1
-2.011, 0.153, -0.22, 1.208, 2
-2.008, -0.492, -0.428, 1.243, 0
-1.939, -0.416, 0.117, -0.581, 1
-2.011, 0.149, -0.221, 1.248, 2
-2.029, -0.499, -0.433, 1.213, 0
-1.955, -0.422, 0.118, -0.159, 1
-2.017, 0.147, -0.22, 1.176, 2
-2.011, -0.494, -0.428, 1.216, 0
-1.942, -0.42, 0.118, -0.421, 1
-2.005, 0.146, -0.217, 1.201, 2
-2.027, -0.5, -0.427, 1.155, 0
-1.949, -0.425, 0.125, -0.51, 1
-2.009, 0.143, -0.212, 1.184, 2
-2.023, -0.505, -0.415, 1.151, 0
-1.937, -0.424, 0.135, -0.46, 1
-2.004, 0.138, -0.205, 1.254, 2
-2.019, -0.506, -0.4, 1.242, 0
-1.943, -0.423, 0.146, -0.509, 1
-2.009, 0.137, -0.196, 1.276, 2
-2.032, -0.506, -0.391, 1.192, 0
-1.941, -0.418, 0.154, -0.329, 1
-2.009, 0.14, -0.188, 1.152, 2
-2.029, -0.502, -0.385, 1.208, 0
-1.956, -0.418, 0.158, -0.219, 1
-2.031, 0.144, -0.187, 1.281, 2
-2.039, -0.503, -0.389, 1.133, 0
-1.957, -0.418, 0.154, -0.304, 1
-2.018, 0.143, -0.19, 1.357, 2
-2.016, -0.5, -0.391, 1.199, 0
-1.961, -0.424, 0.149, -0.672, 1
-2.025, 0.14, -0.194, 1.361, 2
-2.046, -0.513, -0.403, 1.138, 0
-1.959, -0.43, 0.143, 0.744, 1
-2.019, 0.134, -0.198, 1.481, 2
-2.03, -0.513, -0.406, 1.166, 0
-1.953, -0.435, 0.137, 0.44, 1
-2.027, 0.13, -0.203, 1.313, 2
-2.036, -0.518, -0.411, 1.157, 0
-1.955, -0.44, 0.135, 0.374, 1
-2.022, 0.125, -0.203, 1.318, 2
-2.054, -0.524, -0.414, 1.148, 0
-1.954, -0.442, 0.137, -0.353, 1
-2.016, 0.123, -0.199, 1.296, 2
-2.034, -0.519, -0.404, 1.179, 0
-1.955, -0.442, 0.141, -0.333, 1
-2.02, 0.122, -0.194, 1.364, 2
-2.044, -0.521, -0.401, 1.221, 0
-1.959, -0.445, 0.146, -0.29, 1
-2.02, 0.121, -0.189, 1.298, 2
-2.044, -0.525, -0.398, 1.114, 0
-1.95, -0.446, 0.147, 0.342, 1
-2.031, 0.118, -0.188, 1.252, 2
-2.05, -0.53, -0.399, 1.165, 0
-1.982, -0.456, 0.148, -0.52, 1
-2.018, 0.114, -0.187, 1.23, 2
-2.064, -0.533, -0.409, 1.215, 0
-1.98, -0.455, 0.138, 0.558, 1
-2.021, 0.114, -0.194, 1.283, 2
-2.041, -0.526, -0.418, 1.307, 0
-1.978, -0.458, 0.125, -0.667, 1
-2.023, 0.114, -0.205, 1.437, 2
-2.043, -0.531, -0.434, 1.228, 0
-1.975, -0.463, 0.111, -0.781, 1
-2.028, 0.11, -0.218, 1.483, 2
-2.037, -0.536, -0.446, 1.191, 0
-1.976, -0.471, 0.099, -0.745, 1
-2.032, 0.103, -0.229, 1.504, 2
-2.038, -0.543, -0.455, 1.203, 0
-1.974, -0.476, 0.09, -0.618, 1
-2.028, 0.096, -0.238, 1.332, 2
-2.028, -0.545, -0.46, 1.135, 0
-1.964, -0.478, 0.085, 0.546, 1
-2.021, 0.091, -0.243, 1.401, 2
-2.034, -0.552, -0.466, 1.107, 0
-1.976, -0.486, 0.08, -0.389, 1
-2.037, 0.086, -0.25, 1.385, 2
-2.034, -0.562, -0.471, 1.006, 0
-1.976, -0.496, 0.076, 0.539, 1
-2.037, 0.076, -0.256, 1.531, 2
-2.049, -0.582, -0.478, 1.004, 0
-1.968, -0.508, 0.073, 0.414, 1
-2.049, 0.063, -0.262, 1.464, 2
-2.05, -0.599, -0.48, 0.952, 0
-1.967, -0.524, 0.072, 0.435, 1
-2.068, 0.046, -0.267, 1.216, 2
-2.056, -0.622, -0.481, 0.934, 0
-1.962, -0.543, 0.072, 0.439, 1
-2.077, 0.026, -0.267, -0.795, 2
-2.044, -0.641, -0.478, 0.958, 0
-1.954, -0.561, 0.073, 0.368, 1
-2.067, 0.004, -0.265, 1.244, 2
-2.032, -0.657, -0.478, 0.972, 0
-1.955, -0.581, 0.071, 0.345, 1
-2.058, -0.015, -0.265, 1.42, 2
-2.024, -0.674, -0.478, 1.05, 0
-1.942, -0.596, 0.07, 0.346, 1
-2.077, -0.035, -0.269, 1.296, 2
-2.039, -0.698, -0.484, -1.01, 0
-1.96, -0.619, 0.069, -0.371, 1
-2.067, -0.052, -0.268, 1.246, 2
-2.024, -0.708, -0.482, 0.963, 0
-1.948, -0.63, 0.068, -0.421, 1
-2.068, -0.067, -0.268, 1.3, 2
-2.02, -0.72, -0.484, -1.039, 0
-1.948, -0.645, 0.067, -0.383, 1
-2.062, -0.081, -0.266, 1.327, 2
-2.008, -0.73, -0.482, 1.048, 0
-1.947, -0.659, 0.067, -0.366, 1
-2.068, -0.095, -0.266, 1.092, 2
-2.017, -0.745, -0.486, -1.071, 0
-1.951, -0.672, 0.065, -0.387, 1
-2.06, -0.105, -0.265, 1.314, 2
-2.033, -0.756, -0.493, -1.131, 0
-1.949, -0.676, 0.062, -0.331, 1
-2.051, -0.11, -0.266, 1.25, 2
-2.011, -0.75, -0.493, -1.156, 0
-1.958, -0.681, 0.057, -0.326, 1
-2.041, -0.111, -0.268, 1.249, 2
-2.023, -0.755, -0.501, -1.066, 0
-1.956, -0.682, 0.052, -0.449, 1
-2.063, -0.114, -0.275, 1.195, 2
-2.007, -0.752, -0.502, -1.078, 0
-1.955, -0.684, 0.05, -0.283, 1
-2.051, -0.115, -0.277, 1.298, 2
-2.02, -0.759, -0.506, -1.053, 0
-1.945, -0.683, 0.048, -0.277, 1
-2.036, -0.116, -0.277, 1.222, 2
-2.004, -0.754, -0.501, -1.035, 0
-1.936, -0.681, 0.049, -0.275, 1
-2.052, -0.119, -0.277, 1.21, 2
-2.011, -0.757, -0.502, -1.094, 0
-1.957, -0.689, 0.051, -0.296, 1
-2.045, -0.119, -0.275, 1.23, 2
-2.014, -0.759, -0.502, -1.097, 0
-1.961, -0.69, 0.051, -0.344, 1
-2.034, -0.118, -0.274, 1.234, 2
-2.02, -0.759, -0.506, -1.068, 0
-1.956, -0.686, 0.048, -0.25, 1
-2.04, -0.117, -0.276, 1.194, 2
-2.007, -0.752, -0.505, -1.055, 0
-1.956, -0.685, 0.046, -0.283, 1
-2.046, -0.115, -0.278, 1.275, 2
-2.005, -0.751, -0.505, -1.078, 0
-1.947, -0.685, 0.046, -0.292, 1
-2.054, -0.117, -0.278, 1.222, 2
-2.01, -0.755, -0.505, 1.054, 0
-1.939, -0.685, 0.047, -0.381, 1
-2.036, -0.118, -0.273, 1.228, 2
-2.01, -0.757, -0.503, -1.059, 0
-1.941, -0.687, 0.049, -0.264, 1
-2.04, -0.12, -0.272, 1.172, 2
-2.022, -0.762, -0.505, -1.08, 0
-1.952, -0.692, 0.05, -0.329, 1
-2.046, -0.122, -0.272, 1.238, 2
-2.02, -0.762, -0.505, -1.092, 0
-1.951, -0.694, 0.049, -0.3, 1
-2.051, -0.124, -0.272, 1.221, 2
-2.026, -0.767, -0.509, -1.192, 0
-1.955, -0.698, 0.046, -0.324, 1
-2.046, -0.126, -0.274, 1.282, 2
-2.005, -0.76, -0.506, -1.056, 0
-1.952, -0.697, 0.044, -0.359, 1
-2.037, -0.125, -0.275, 1.152, 2
-2.015, -0.759, -0.509, -1.066, 0
-1.952, -0.692, 0.044, -0.32, 1
-2.044, -0.122, -0.275, 1.127, 2
-2.013, -0.75, -0.507, -1.064, 0
-1.959, -0.686, 0.045, -0.332, 1
-2.056, -0.114, -0.276, 1.183, 2
-2.028, -0.746, -0.509, -1.045, 0
-1.964, -0.679, 0.047, -0.266, 1
-2.051, -0.106, -0.273, 1.098, 2
-2.028, -0.738, -0.505, -1.078, 0
-1.953, -0.667, 0.049, -0.392, 1
-2.053, -0.099, -0.272, 1.279, 2
-2.034, -0.731, -0.504, -0.986, 0
-1.961, -0.661, 0.051, -0.225, 1
-2.069, -0.091, -0.272, 0.924, 2
-2.053, -0.73, -0.507, -1.029, 0
-1.961, -0.655, 0.052, -0.279, 1
-2.062, -0.083, -0.269, 1.143, 2
-2.04, -0.72, -0.505, -1.028, 0
-1.966, -0.653, 0.05, -0.239, 1
-2.051, -0.079, -0.269, 1.171, 2
-2.043, -0.717, -0.509, -1.074, 0
-1.956, -0.645, 0.047, -0.28, 1
-2.038, -0.075, -0.27, 1.156, 2
-2.04, -0.711, -0.509, -1.059, 0
-1.959, -0.641, 0.047, -0.334, 1
-2.05, -0.07, -0.273, 1.195, 2
-2.028, -0.701, -0.502, 1.01, 0
-1.959, -0.635, 0.051, -0.305, 1
