x,y,z,yaw,index
-2.577, 0.506, 0.588, 0.896, 5
-2.658, 1.105, 0.293, 0.267, 6
-2.688, -1.757, 0.778, -0.169, 0
-2.567, -0.704, 0.67, 0.453, 2
-2.63, -0.252, 0.047, 0.942, 3
-2.643, 0.47, 0.047, -0.06, 4
-2.591, 0.513, 0.598, 0.922, 5
-2.671, 1.116, 0.3, 0.281, 6
-2.673, -1.743, 0.772, -0.257, 0
-2.572, -0.701, 0.673, 0.5, 2
-2.651, -0.249, 0.051, 0.821, 3
-2.642, 0.476, 0.052, -0.061, 4
-2.585, 0.517, 0.601, 0.919, 5
-2.673, 1.124, 0.306, 0.286, 6
-2.673, -1.737, 0.767, -0.186, 0
-2.654, -1.218, 0.165, 0.17, 1
-2.572, -0.696, 0.67, 0.494, 2
-2.659, -0.243, 0.05, 0.525, 3
-2.639, 0.481, 0.052, 0.034, 4
-2.605, 0.526, 0.606, 0.903, 5
-2.624, 1.109, 0.302, 0.251, 6
-2.678, -1.735, 0.764, -0.218, 0
-2.676, -1.221, 0.163, 0.299, 1
-2.552, -0.688, 0.663, -0.622, 2
-2.648, -0.237, 0.048, 0.618, 3
-2.644, 0.488, 0.052, -0.037, 4
-2.607, 0.53, 0.607, 0.893, 5
-2.629, 1.118, 0.305, 0.263, 6
-2.686, -1.74, 0.764, -0.116, 0
-2.664, -1.214, 0.16, 0.211, 1
-2.572, -0.692, 0.667, 0.592, 2
-2.643, -0.234, 0.047, 1.404, 3
-2.632, 0.488, 0.052, -0.043, 4
-2.606, 0.531, 0.607, 0.885, 5
-2.66, 1.132, 0.309, 0.296, 6
-2.697, -1.746, 0.771, -0.123, 0
-2.667, -1.215, 0.163, 0.241, 1
-2.553, -0.686, 0.664, 0.478, 2
-2.629, -0.233, 0.049, 0.827, 3
-2.644, 0.491, 0.053, -0.03, 4
-2.587, 0.528, 0.604, 1.014, 5
-2.662, 1.133, 0.31, 0.274, 6
-2.575, -0.69, 0.676, 0.815, 2
-2.648, -0.234, 0.054, 0.903, 3
-2.631, 0.489, 0.057, -0.053, 4
-2.584, 0.528, 0.608, 0.913, 5
-2.652, 1.131, 0.312, 0.284, 6
-2.694, -1.741, 0.785, -0.135, 0
-2.677, -1.217, 0.175, 0.157, 1
-2.575, -0.687, 0.681, 0.803, 2
-2.638, -0.231, 0.059, 0.128, 3
-2.644, 0.493, 0.062, 0.069, 4
-2.597, 0.534, 0.615, 0.827, 5
-2.626, 1.122, 0.314, 0.268, 6
-2.726, -1.757, 0.799, -0.153, 0
-2.557, -0.679, 0.679, 0.807, 2
-2.646, -0.229, 0.062, 1.346, 3
-2.66, 0.499, 0.064, 0.104, 4
-2.575, 0.534, 0.612, 0.903, 5
-2.625, 1.125, 0.314, 0.276, 6
-2.576, -0.684, 0.687, 0.81, 2
-2.639, -0.228, 0.064, 1.114, 3
-2.64, 0.496, 0.065, 0.015, 4
-2.573, 0.533, 0.611, 0.922, 5
-2.627, 1.127, 0.314, 0.284, 6
-2.712, -1.75, 0.8, -0.112, 0
-2.675, -1.215, 0.185, 0.142, 1
-2.578, -0.687, 0.689, 0.813, 2
-2.634, -0.23, 0.065, 0.607, 3
-2.638, 0.494, 0.066, 0.014, 4
-2.58, 0.533, 0.615, 0.814, 5
-2.632, 1.127, 0.317, 0.268, 6
-2.748, -1.776, 0.808, -0.183, 0
-2.7, -1.228, 0.187, 0.228, 1
-2.566, -0.686, 0.686, 0.804, 2
-2.646, -0.233, 0.067, 1.219, 3
-2.66, 0.497, 0.069, 0.05, 4
-2.556, 0.525, 0.612, 0.94, 5
-2.626, 1.122, 0.32, 0.265, 6
-2.606, -0.698, 0.696, 0.806, 2
-2.645, -0.233, 0.066, 1.254, 3
-2.64, 0.492, 0.068, -0.022, 4
-2.6, 0.533, 0.621, 0.916, 5
-2.633, 1.124, 0.32, 0.28, 6
-2.58, -0.692, 0.69, 0.802, 2
-2.634, -0.234, 0.065, 0.659, 3
-2.632, 0.489, 0.067, -0.044, 4
-2.604, 0.533, 0.622, 0.906, 5
-2.651, 1.13, 0.321, 0.28, 6
-2.653, -1.719, 0.787, -0.209, 0
-2.638, -1.205, 0.186, 0.279, 1
-2.598, -0.698, 0.698, 0.81, 2
-2.655, -0.238, 0.068, 0.617, 3
-2.647, 0.489, 0.068, 0.029, 4
-2.589, 0.529, 0.619, 0.931, 5
-2.632, 1.119, 0.318, 0.285, 6
-2.704, -1.754, 0.806, -0.178, 0
-2.65, -1.213, 0.191, 0.234, 1
-2.562, -0.691, 0.693, 0.808, 2
-2.628, -0.238, 0.072, 0.701, 3
-2.648, 0.487, 0.072, 0.059, 4
-2.604, 0.53, 0.626, 0.961, 5
-2.669, 1.133, 0.326, 0.309, 6
-2.692, -1.747, 0.801, -0.185, 0
-2.659, -1.219, 0.19, 0.204, 1
-2.593, -0.701, 0.699, 0.813, 2
-2.646, -0.241, 0.072, 0.588, 3
-2.637, 0.484, 0.072, -0.045, 4
-2.612, 0.53, 0.628, 0.945, 5
-2.693, 1.143, 0.33, 0.318, 6
-2.571, -0.695, 0.69, 0.798, 2
-2.639, -0.24, 0.069, 0.223, 3
-2.653, 0.487, 0.072, 0.065, 4
-2.599, 0.527, 0.625, 0.875, 5
-2.695, 1.143, 0.33, 0.317, 6
-2.664, -1.728, 0.785, -0.143, 0
-2.664, -1.218, 0.186, 0.231, 1
-2.566, -0.693, 0.689, 0.804, 2
-2.645, -0.238, 0.07, 1.19, 3
-2.641, 0.487, 0.073, -0.021, 4
-2.582, 0.525, 0.622, 0.905, 5
-2.615, 1.111, 0.323, 0.269, 6
-2.71, -1.757, 0.797, -0.145, 0
-2.674, -1.221, 0.185, 0.158, 1
-2.562, -0.69, 0.687, 0.638, 2
-2.639, -0.236, 0.07, 0.642, 3
-2.65, 0.49, 0.073, 0.048, 4
-2.569, 0.523, 0.619, 0.928, 5
-2.648, 1.126, 0.328, 0.29, 6
-2.68, -1.735, 0.791, -0.232, 0
-2.601, -0.698, 0.699, 0.813, 2
-2.631, -0.234, 0.07, 0.777, 3
-2.649, 0.491, 0.073, 0.085, 4
-2.606, 0.532, 0.628, 0.978, 5
-2.622, 1.117, 0.324, 0.269, 6
-2.586, -0.697, 0.697, 0.794, 2
-2.648, -0.237, 0.071, 0.569, 3
-2.65, 0.49, 0.072, -0.003, 4
-2.606, 0.53, 0.627, 0.938, 5
-2.642, 1.123, 0.324, 0.291, 6
-2.673, -1.736, 0.792, -0.235, 0
-2.658, -1.219, 0.189, 0.165, 1
-2.576, -0.697, 0.695, 0.808, 2
-2.657, -0.242, 0.071, 0.803, 3
-2.641, 0.484, 0.072, -0.016, 4
-2.59, 0.523, 0.624, 1.001, 5
-2.634, 1.116, 0.324, 0.276, 6
-2.57, -0.696, 0.695, 0.798, 2
-2.639, -0.242, 0.074, 0.971, 3
-2.651, 0.485, 0.076, 0.163, 4
-2.602, 0.525, 0.63, 0.941, 5
-2.678, 1.133, 0.333, 0.305, 6
-2.705, -1.758, 0.805, -0.214, 0
-2.677, -1.23, 0.191, -0.182, 1
-2.576, -0.697, 0.696, 0.805, 2
-2.644, -0.242, 0.074, 0.42, 3
-2.662, 0.487, 0.076, 0.046, 4
-2.583, 0.522, 0.624, 0.92, 5
-2.653, 1.123, 0.328, 0.299, 6
-2.658, -1.728, 0.791, -0.27, 0
-2.663, -1.224, 0.19, 0.24, 1
-2.562, -0.694, 0.691, 0.816, 2
-2.647, -0.243, 0.071, 1.174, 3
-2.659, 0.485, 0.072, 0.231, 4
-2.608, 0.526, 0.626, 0.939, 5
-2.681, 1.133, 0.327, 0.293, 6
-2.695, -1.755, 0.808, -0.167, 0
-2.639, -1.216, 0.192, 0.208, 1
-2.607, -0.71, 0.707, 0.706, 2
-2.65, -0.247, 0.072, 0.689, 3
-2.641, 0.478, 0.071, 0.086, 4
-2.584, 0.518, 0.621, 0.843, 5
-2.627, 1.107, 0.319, 0.276, 6
-2.586, -0.705, 0.705, 0.81, 2
-2.642, -0.249, 0.076, 1.299, 3
-2.64, 0.475, 0.074, 0.054, 4
-2.59, 0.518, 0.623, 0.961, 5
-2.681, 1.127, 0.327, 0.31, 6
-2.696, -1.756, 0.814, -0.156, 0
-2.686, -1.243, 0.201, 0.146, 1
-2.582, -0.704, 0.703, 0.816, 2
-2.649, -0.251, 0.076, 0.902, 3
-2.65, 0.476, 0.072, 0.005, 4
-2.607, 0.521, 0.626, 0.925, 5
-2.65, 1.113, 0.32, 0.279, 6
-2.684, -1.748, 0.808, -0.189, 0
-2.691, -1.243, 0.2, -0.251, 1
-2.585, -0.703, 0.702, 0.816, 2
-2.641, -0.25, 0.074, 0.283, 3
-2.638, 0.475, 0.07, -0.024, 4
-2.593, 0.52, 0.621, 0.956, 5
-2.677, 1.126, 0.322, 0.297, 6
-2.575, -0.7, 0.696, 0.81, 2
-2.651, -0.25, 0.071, 0.963, 3
-2.669, 0.48, 0.069, 0.123, 4
-2.597, 0.52, 0.62, 0.928, 5
-2.692, 1.132, 0.323, 0.306, 6
-2.701, -1.758, 0.81, -0.184, 0
-2.69, -1.242, 0.197, -0.165, 1
-2.598, -0.707, 0.704, 0.803, 2
-2.643, -0.249, 0.073, 0.416, 3
-2.636, 0.475, 0.071, -0.017, 4
-2.6, 0.521, 0.624, 0.889, 5
-2.633, 1.107, 0.319, 0.275, 6
-2.72, -1.77, 0.818, -0.259, 0
-2.555, -0.694, 0.695, 0.8, 2
-2.626, -0.246, 0.075, 1.233, 3
-2.642, 0.477, 0.074, -0.03, 4
-2.587, 0.519, 0.623, 0.942, 5
-2.656, 1.118, 0.324, 0.293, 6
-2.551, -0.691, 0.693, 0.816, 2
-2.658, -0.249, 0.075, 0.769, 3
-2.647, 0.479, 0.072, 0.096, 4
-2.599, 0.523, 0.624, 0.921, 5
-2.643, 1.113, 0.321, 0.285, 6
-2.736, -1.775, 0.821, -0.196, 0
-2.642, -1.216, 0.195, 0.201, 1
-2.606, -0.705, 0.707, 0.802, 2
-2.645, -0.246, 0.074, 0.347, 3
-2.638, 0.479, 0.071, -0.103, 4
-2.59, 0.522, 0.621, 0.967, 5
-2.655, 1.121, 0.321, 0.286, 6
-2.673, -1.732, 0.799, -0.167, 0
-2.683, -1.233, 0.196, -0.189, 1
-2.578, -0.696, 0.698, 0.797, 2
-2.647, -0.244, 0.073, 0.741, 3
-2.635, 0.481, 0.071, -0.004, 4
-2.582, 0.522, 0.619, 0.93, 5
-2.624, 1.109, 0.318, 0.264, 6
-2.585, -0.694, 0.697, 0.823, 2
-2.652, -0.241, 0.072, 0.937, 3
-2.648, 0.486, 0.071, 0.013, 4
-2.595, 0.528, 0.621, 0.968, 5
-2.628, 1.115, 0.318, 0.271, 6
-2.702, -1.741, 0.798, -0.314, 0
-2.663, -1.214, 0.188, 0.149, 1
-2.57, -0.685, 0.688, 0.801, 2
-2.647, -0.236, 0.068, 0.695, 3
-2.637, 0.489, 0.067, -0.07, 4
-2.618, 0.537, 0.624, 1.016, 5
-2.64, 1.126, 0.318, 0.272, 6
-2.705, -1.738, 0.798, -0.173, 0
-2.658, -1.205, 0.185, 0.27, 1
-2.576, -0.68, 0.688, 0.8, 2
-2.654, -0.231, 0.066, -0.441, 3
-2.628, 0.493, 0.064, 0.021, 4
-2.589, 0.537, 0.615, 0.925, 5
-2.626, 1.125, 0.313, 0.264, 6
-2.72, -1.745, 0.803, -0.229, 0
-2.674, -1.211, 0.185, 0.161, 1
-2.563, -0.676, 0.685, 0.795, 2
-2.628, -0.226, 0.064, 0.496, 3
-2.629, 0.496, 0.064, 0.001, 4
-2.594, 0.54, 0.617, 0.888, 5
-2.638, 1.133, 0.315, 0.281, 6
-2.697, -1.728, 0.795, -0.23, 0
-2.555, -0.671, 0.684, 0.797, 2
-2.661, -0.226, 0.067, 0.932, 3
-2.661, 0.505, 0.068, 0.128, 4
-2.583, 0.54, 0.618, 0.874, 5
-2.639, 1.137, 0.32, 0.28, 6
-2.714, -1.731, 0.8, -0.187, 0
-2.654, -1.191, 0.186, 0.072, 1
-2.597, -0.676, 0.697, 0.81, 2
-2.639, -0.217, 0.069, 0.432, 3
-2.641, 0.508, 0.071, 0.064, 4
-2.61, 0.553, 0.628, 0.863, 5
-2.688, 1.165, 0.33, 0.309, 6
-2.75, -1.748, 0.81, -0.244, 0
-2.664, -1.188, 0.187, 0.124, 1
-2.602, -0.672, 0.698, 0.816, 2
-2.658, -0.213, 0.071, 0.13, 3
-2.639, 0.514, 0.072, 0.004, 4
-2.612, 0.558, 0.629, 0.874, 5
-2.631, 1.147, 0.325, 0.282, 6
-2.682, -1.706, 0.789, -0.239, 0
-2.628, -1.172, 0.183, 0.204, 1
-2.57, -0.665, 0.689, 0.802, 2
-2.638, -0.211, 0.07, 0.66, 3
-2.632, 0.513, 0.072, 0.04, 4
-2.601, 0.555, 0.627, 0.878, 5
-2.611, 1.139, 0.323, 0.275, 6
-2.714, -1.732, 0.798, -0.191, 0
-2.657, -1.19, 0.186, 0.163, 1
-2.585, -0.673, 0.695, 0.821, 2
-2.659, -0.216, 0.072, 1.018, 3
-2.634, 0.51, 0.075, 0.121, 4
-2.608, 0.552, 0.633, 0.903, 5
-2.628, 1.142, 0.329, 0.293, 6
-2.652, -1.694, 0.785, -0.23, 0
-2.667, -1.195, 0.19, 0.164, 1
-2.582, -0.673, 0.7, 0.835, 2
-2.644, -0.215, 0.076, 1.132, 3
-2.636, 0.51, 0.081, 0.104, 4
-2.595, 0.549, 0.635, 0.928, 5
-2.624, 1.14, 0.335, 0.286, 6
-2.586, -0.674, 0.708, 0.834, 2
-2.649, -0.214, 0.084, 0.919, 3
-2.634, 0.511, 0.088, 0.021, 4
-2.564, 0.544, 0.636, 0.915, 5
-2.653, 1.154, 0.346, 0.311, 6
-2.597, -0.677, 0.716, 0.847, 2
-2.665, -0.216, 0.09, 1.403, 3
-2.647, 0.513, 0.094, 0.057, 4
-2.57, 0.545, 0.642, 0.91, 5
-2.666, 1.159, 0.353, 0.321, 6
-2.674, -1.708, 0.807, -0.228, 0
-2.659, -1.191, 0.205, 0.188, 1
-2.582, -0.673, 0.715, 0.832, 2
-2.638, -0.214, 0.093, 1.027, 3
-2.646, 0.513, 0.097, 0.082, 4
-2.594, 0.55, 0.65, 0.91, 5
-2.637, 1.147, 0.353, 0.306, 6
-2.691, -1.715, 0.814, -0.224, 0
-2.576, -0.668, 0.715, 0.85, 2
-2.651, -0.212, 0.095, 0.387, 3
-2.634, 0.513, 0.099, 0.122, 4
-2.588, 0.553, 0.652, 0.949, 5
-2.659, 1.16, 0.359, 0.326, 6
-2.685, -1.708, 0.816, -0.161, 0
-2.656, -1.183, 0.212, 0.178, 1
-2.583, -0.668, 0.723, 0.843, 2
-2.634, -0.207, 0.101, 0.565, 3
-2.632, 0.517, 0.105, 0.068, 4
-2.591, 0.555, 0.66, 0.92, 5
-2.629, 1.15, 0.362, 0.309, 6
-2.685, -1.709, 0.821, -0.186, 0
-2.641, -1.176, 0.216, 0.22, 1
-2.583, -0.669, 0.728, 0.844, 2
-2.647, -0.207, 0.107, 0.615, 3
-2.627, 0.517, 0.112, 0.147, 4
-2.579, 0.554, 0.664, 0.913, 5
-2.644, 1.158, 0.371, 0.319, 6
-2.687, -1.71, 0.824, -0.163, 0
-2.653, -1.18, 0.22, 0.11, 1
-2.547, -0.658, 0.722, 0.846, 2
-2.626, -0.205, 0.11, 1.038, 3
-2.646, 0.521, 0.118, 0.149, 4
-2.586, 0.557, 0.67, 0.918, 5
-2.66, 1.167, 0.379, 0.326, 6
-2.59, -0.666, 0.737, 0.862, 2
-2.64, -0.202, 0.115, 0.23, 3
-2.629, 0.522, 0.121, 0.16, 4
-2.582, 0.559, 0.673, 0.909, 5
-2.635, 1.159, 0.379, 0.328, 6
-2.694, -1.708, 0.83, -0.127, 0
-2.632, -1.164, 0.222, 0.174, 1
-2.543, -0.652, 0.726, 0.836, 2
-2.652, -0.201, 0.117, 1.373, 3
-2.625, 0.523, 0.124, 0.21, 4
-2.598, 0.564, 0.681, 0.878, 5
-2.611, 1.152, 0.38, 0.323, 6
-2.673, -1.694, 0.825, -0.145, 0
-2.668, -1.177, 0.228, 0.195, 1
-2.584, -0.661, 0.74, 0.871, 2
-2.641, -0.198, 0.12, 0.161, 3
-2.638, 0.528, 0.127, 0.155, 4
-2.603, 0.568, 0.685, 1.039, 5
-2.641, 1.167, 0.387, 0.345, 6
-2.713, -1.717, 0.838, -0.152, 0
-2.661, -1.173, 0.229, 0.199, 1
-2.581, -0.659, 0.74, 0.861, 2
-2.656, -0.197, 0.122, -1.026, 3
-2.635, 0.53, 0.128, 0.233, 4
-2.575, 0.563, 0.679, 0.949, 5
-2.607, 1.155, 0.384, 0.323, 6
-2.721, -1.722, 0.84, -0.188, 0
-2.66, -1.172, 0.229, 0.236, 1
-2.569, -0.656, 0.738, 0.848, 2
-2.636, -0.194, 0.122, 1.128, 3
-2.638, 0.531, 0.131, 0.16, 4
-2.574, 0.563, 0.682, 0.943, 5
-2.638, 1.169, 0.392, 0.329, 6
-2.695, -1.702, 0.832, -0.206, 0
-2.687, -1.18, 0.232, 0.186, 1
-2.587, -0.657, 0.745, 0.853, 2
-2.654, -0.193, 0.126, -0.047, 3
-2.646, 0.536, 0.136, 0.178, 4
-2.574, 0.566, 0.686, 0.989, 5
-2.656, 1.181, 0.4, 0.357, 6
-2.613, -0.661, 0.752, 0.88, 2
-2.646, -0.188, 0.126, 0.546, 3
-2.655, 0.542, 0.138, 0.214, 4
-2.554, 0.566, 0.682, 0.876, 5
-2.609, 1.164, 0.395, 0.332, 6
-2.693, -1.693, 0.831, -0.168, 0
-2.68, -1.166, 0.231, 0.304, 1
-2.578, -0.648, 0.743, 0.874, 2
-2.641, -0.183, 0.126, 1.02, 3
-2.645, 0.545, 0.138, 0.175, 4
-2.57, 0.574, 0.687, 0.901, 5
-2.611, 1.171, 0.396, 0.329, 6
-2.7, -1.689, 0.836, -0.109, 0
-2.675, -1.157, 0.234, 0.129, 1
-2.562, -0.637, 0.74, 0.885, 2
-2.632, -0.178, 0.128, 0.728, 3
-2.633, 0.548, 0.138, 0.187, 4
-2.573, 0.581, 0.689, 0.941, 5
-2.614, 1.179, 0.397, 0.329, 6
-2.555, -0.629, 0.742, 0.873, 2
-2.626, -0.171, 0.13, 1.503, 3
-2.635, 0.553, 0.14, 0.222, 4
-2.575, 0.588, 0.693, 0.914, 5
-2.627, 1.191, 0.4, 0.348, 6
-2.685, -1.669, 0.834, -0.232, 0
-2.676, -1.147, 0.238, 0.212, 1
-2.585, -0.633, 0.748, 0.875, 2
-2.631, -0.167, 0.131, 1.26, 3
-2.637, 0.558, 0.14, 0.219, 4
-2.558, 0.588, 0.686, 0.903, 5
-2.598, 1.182, 0.395, 0.316, 6
-2.719, -1.685, 0.833, -0.153, 0
-2.708, -1.156, 0.232, 0.246, 1
-2.576, -0.627, 0.736, 0.885, 2
-2.658, -0.165, 0.125, 0.592, 3
-2.653, 0.566, 0.135, 0.272, 4
-2.564, 0.592, 0.68, 0.886, 5
-2.614, 1.193, 0.393, 0.338, 6
-2.745, -1.698, 0.829, -0.208, 0
-2.678, -1.139, 0.218, 0.27, 1
-2.608, -0.633, 0.734, 0.886, 2
-2.639, -0.161, 0.114, 1.315, 3
-2.645, 0.567, 0.126, 0.132, 4
-2.57, 0.595, 0.673, 0.873, 5
-2.646, 1.211, 0.39, 0.345, 6
-2.729, -1.685, 0.815, -0.221, 0
-2.714, -1.152, 0.211, 0.168, 1
-2.59, -0.626, 0.72, 0.875, 2
-2.657, -0.16, 0.105, 1.154, 3
-2.654, 0.572, 0.116, 0.238, 4
-2.593, 0.601, 0.669, 0.847, 5
-2.629, 1.205, 0.377, 0.332, 6
-2.595, -0.628, 0.713, 0.881, 2
-2.661, -0.161, 0.096, 1.21, 3
-2.654, 0.57, 0.106, 0.254, 4
-2.561, 0.592, 0.651, 0.861, 5
-2.651, 1.212, 0.37, 0.329, 6
-2.679, -1.66, 0.788, -0.114, 0
-2.599, -0.634, 0.709, 0.87, 2
-2.639, -0.164, 0.09, 0.608, 3
-2.649, 0.565, 0.101, 0.182, 4
-2.558, 0.587, 0.646, 0.864, 5
-2.64, 1.203, 0.362, 0.316, 6
-2.738, -1.702, 0.799, -0.164, 0
-2.648, -1.134, 0.189, 0.313, 1
-2.612, -0.641, 0.71, 0.866, 2
-2.646, -0.168, 0.087, 0.755, 3
-2.649, 0.561, 0.099, 0.138, 4
-2.595, 0.591, 0.653, 0.957, 5
-2.648, 1.201, 0.362, 0.322, 6
-2.761, -1.717, 0.799, -0.181, 0
-2.669, -1.144, 0.184, 0.222, 1
-2.596, -0.638, 0.7, 0.843, 2
-2.664, -0.17, 0.084, 0.619, 3
-2.637, 0.558, 0.096, 0.117, 4
-2.563, 0.583, 0.642, 0.87, 5
-2.625, 1.191, 0.358, 0.317, 6
-2.711, -1.679, 0.777, -0.208, 0
-2.687, -1.146, 0.179, 0.178, 1
-2.574, -0.626, 0.687, 0.842, 2
-2.655, -0.165, 0.078, 0.299, 3
-2.648, 0.565, 0.091, 0.112, 4
-2.579, 0.593, 0.641, 0.918, 5
-2.629, 1.198, 0.354, 0.31, 6
-2.694, -1.66, 0.771, -0.198, 0
-2.668, -1.129, 0.176, 0.212, 1
-2.576, -0.62, 0.685, 0.865, 2
-2.655, -0.158, 0.074, 0.959, 3
-2.628, 0.567, 0.085, 0.074, 4
-2.573, 0.598, 0.636, 0.965, 5
-2.59, 1.188, 0.344, 0.281, 6
-2.72, -1.673, 0.778, -0.124, 0
-2.687, -1.134, 0.177, 0.203, 1
-2.594, -0.622, 0.692, 0.881, 2
-2.648, -0.153, 0.075, 1.006, 3
-2.639, 0.574, 0.088, 0.148, 4
-2.546, 0.595, 0.634, 0.886, 5
-2.58, 1.188, 0.347, 0.286, 6
-2.672, -1.639, 0.767, -0.156, 0
-2.679, -1.124, 0.18, 0.259, 1
-2.583, -0.614, 0.696, 0.854, 2
-2.636, -0.147, 0.081, 0.905, 3
-2.63, 0.578, 0.096, 0.096, 4
-2.571, 0.607, 0.65, 0.917, 5
-2.611, 1.209, 0.361, 0.313, 6
-2.68, -1.634, 0.774, -0.235, 0
-2.681, -1.114, 0.186, 0.294, 1
-2.57, -0.603, 0.698, 0.856, 2
-2.637, -0.138, 0.089, 1.457, 3
-2.615, 0.584, 0.105, 0.085, 4
-2.564, 0.614, 0.656, 0.856, 5
-2.615, 1.221, 0.372, 0.317, 6
-2.603, -0.604, 0.702, 0.895, 2
-2.646, -0.13, 0.089, 1.249, 3
-2.629, 0.596, 0.106, 0.087, 4
-2.57, 0.623, 0.656, 0.831, 5
-2.603, 1.225, 0.371, 0.307, 6
-2.742, -1.664, 0.77, -0.144, 0
-2.709, -1.113, 0.174, 0.28, 1
-2.607, -0.606, 0.692, 0.894, 2
-2.654, -0.127, 0.081, 1.427, 3
-2.627, 0.598, 0.1, 0.247, 4
-2.585, 0.625, 0.655, 0.811, 5
-2.563, 1.208, 0.362, 0.289, 6
-2.757, -1.676, 0.755, -0.133, 0
-2.718, -1.117, 0.159, 0.24, 1
-2.62, -0.613, 0.683, 0.853, 2
-2.652, -0.127, 0.071, 1.454, 3
-2.627, 0.599, 0.095, 0.17, 4
-2.583, 0.621, 0.65, 0.863, 5
-2.592, 1.22, 0.366, 0.293, 6
-2.716, -1.649, 0.724, -0.069, 0
-2.719, -1.112, 0.143, 0.221, 1
-2.584, -0.602, 0.662, 0.836, 2
-2.661, -0.123, 0.063, -0.926, 3
-2.627, 0.602, 0.091, 0.076, 4
-2.584, 0.623, 0.647, 0.824, 5
-2.607, 1.23, 0.368, 0.319, 6
-2.607, -0.602, 0.66, 0.852, 2
-2.652, -0.116, 0.056, 1.386, 3
-2.611, 0.606, 0.088, 0.061, 4
-2.548, 0.619, 0.634, 0.838, 5
-2.607, 1.237, 0.367, 0.318, 6
-2.738, -1.655, 0.714, -0.107, 0
-2.73, -1.106, 0.129, 0.251, 1
-2.586, -0.596, 0.651, 0.843, 2
-2.64, -0.113, 0.052, 1.141, 3
-2.624, 0.612, 0.085, 0.195, 4
-2.575, 0.626, 0.639, 0.796, 5
-2.615, 1.243, 0.366, 0.301, 6
-2.726, -1.649, 0.704, -0.14, 0
-2.733, -1.108, 0.123, 0.235, 1
-2.611, -0.603, 0.651, 0.848, 2
-2.654, -0.113, 0.048, 1.129, 3
-2.622, 0.611, 0.081, 0.141, 4
-2.576, 0.626, 0.633, 0.796, 5
-2.619, 1.245, 0.362, 0.302, 6
-2.768, -1.668, 0.703, -0.14, 0
-2.711, -1.095, 0.112, 0.346, 1
-2.6, -0.596, 0.639, 0.805, 2
-2.654, -0.11, 0.04, 1.324, 3
-2.628, 0.616, 0.074, 0.049, 4
-2.562, 0.627, 0.623, 0.842, 5
-2.621, 1.25, 0.357, 0.333, 6
-2.684, -1.606, 0.668, -0.134, 0
-2.721, -1.087, 0.101, 0.322, 1
-2.599, -0.586, 0.628, 0.811, 2
-2.646, -0.099, 0.031, -0.051, 3
-2.62, 0.624, 0.067, 0.054, 4
-2.578, 0.64, 0.621, 0.844, 5
-2.618, 1.259, 0.352, 0.297, 6
-2.758, -1.64, 0.676, -0.091, 0
-2.713, -1.074, 0.093, 0.291, 1
-2.603, -0.579, 0.624, 0.829, 2
-2.643, -0.09, 0.026, 0.152, 3
-2.613, 0.633, 0.064, 0.1, 4
-2.562, 0.644, 0.616, 0.807, 5
-2.612, 1.266, 0.351, 0.288, 6
-2.753, -1.632, 0.674, -0.071, 0
-2.685, -1.055, 0.091, 0.284, 1
-2.593, -0.573, 0.622, 0.83, 2
-2.651, -0.083, 0.028, 1.143, 3
-2.617, 0.64, 0.067, 0.1, 4
-2.553, 0.646, 0.619, 0.8, 5
-2.594, 1.264, 0.355, 0.298, 6
-2.783, -1.648, 0.682, -0.032, 0
-2.685, -1.05, 0.092, 0.285, 1
-2.595, -0.571, 0.627, 0.864, 2
-2.652, -0.079, 0.032, 1.368, 3
-2.607, 0.643, 0.074, 0.068, 4
-2.534, 0.644, 0.622, 0.793, 5
-2.599, 1.272, 0.365, 0.33, 6
-2.733, -1.613, 0.67, -0.025, 0
-2.736, -1.064, 0.098, 0.302, 1
-2.611, -0.57, 0.635, 0.869, 2
-2.64, -0.073, 0.038, 1.442, 3
-2.635, 0.656, 0.083, 0.11, 4
-2.572, 0.659, 0.639, 0.831, 5
-2.563, 1.261, 0.369, 0.315, 6
-2.793, -1.64, 0.677, -0.156, 0
-2.706, -1.044, 0.093, 0.231, 1
-2.6, -0.561, 0.626, 0.84, 2
-2.665, -0.066, 0.037, -0.307, 3
-2.615, 0.659, 0.081, 0.129, 4
-2.586, 0.669, 0.639, 0.818, 5
-2.594, 1.285, 0.372, 0.307, 6
-2.781, -1.623, 0.655, -0.087, 0
-2.782, -1.064, 0.08, -0.291, 1
-2.623, -0.559, 0.616, 0.835, 2
-2.65, -0.057, 0.023, 1.273, 3
-2.62, 0.668, 0.07, 0.065, 4
-2.584, 0.676, 0.626, 0.837, 5
-2.594, 1.292, 0.361, 0.307, 6
-2.705, -1.57, 0.621, -0.056, 0
-2.585, -0.543, 0.596, 0.82, 2
-2.648, -0.048, 0.013, -0.395, 3
-2.589, 0.669, 0.062, 0.035, 4
-2.552, 0.674, 0.614, 0.838, 5
-2.572, 1.291, 0.356, 0.291, 6
-2.606, -0.536, 0.596, 0.812, 2
-2.657, -0.035, 0.01, -0.467, 3
-2.598, 0.686, 0.063, 0.059, 4
-2.545, 0.685, 0.613, 0.88, 5
-2.543, 1.291, 0.357, 0.286, 6
-2.627, -0.528, 0.589, 0.842, 2
-2.66, -0.02, 0.002, 1.014, 3
-2.617, 0.705, 0.057, 0.121, 4
-2.583, 0.707, 0.615, 0.675, 5
