x,y,z,yaw,index
-2.89, -0.324, 0.031, 0.865, 3
-2.849, 0.401, 0.044, -0.051, 4
-2.811, 0.432, 0.593, 0.979, 5
-2.882, 1.038, 0.308, 0.309, 6
-2.815, -0.782, 0.65, 0.271, 2
-2.861, -0.318, 0.033, 0.108, 3
-2.835, 0.402, 0.044, 0.019, 4
-2.841, 0.439, 0.6, 0.974, 5
-2.88, 1.04, 0.309, 0.308, 6
-2.825, -0.782, 0.653, 0.358, 2
-2.858, -0.316, 0.033, 0.575, 3
-2.874, 0.409, 0.046, -0.005, 4
-2.817, 0.436, 0.596, 0.929, 5
-2.873, 1.039, 0.309, 0.284, 6
-2.83, -0.784, 0.653, 0.382, 2
-2.856, -0.315, 0.033, 0.391, 3
-2.877, 0.41, 0.047, -0.062, 4
-2.815, 0.436, 0.596, 0.948, 5
-2.86, 1.035, 0.308, 0.272, 6
-2.833, -0.784, 0.653, 0.348, 2
-2.845, -0.313, 0.033, 0.606, 3
-2.857, 0.408, 0.046, -0.11, 4
-2.801, 0.436, 0.593, 0.937, 5
-2.878, 1.042, 0.311, 0.315, 6
-2.957, -1.847, 0.743, -0.18, 0
-2.908, -1.3, 0.135, 0.155, 1
-2.808, -0.775, 0.648, -0.445, 2
-2.846, -0.31, 0.033, 0.296, 3
-2.887, 0.415, 0.047, -0.1, 4
-2.825, 0.442, 0.6, 0.931, 5
-2.879, 1.046, 0.311, 0.308, 6
-2.993, -1.868, 0.752, -0.234, 0
-2.811, -0.774, 0.648, -0.195, 2
-2.858, -0.31, 0.033, 0.418, 3
-2.88, 0.416, 0.046, 0.013, 4
-2.822, 0.442, 0.598, 0.92, 5
-2.864, 1.042, 0.309, 0.276, 6
-2.93, -1.828, 0.735, -0.196, 0
-2.917, -1.302, 0.135, 0.204, 1
-2.827, -0.778, 0.652, 0.603, 2
-2.854, -0.309, 0.032, 0.979, 3
-2.838, 0.411, 0.045, -0.114, 4
-2.805, 0.441, 0.593, 0.975, 5
-2.894, 1.053, 0.312, 0.293, 6
-2.948, -1.84, 0.737, -0.236, 0
-2.888, -1.289, 0.131, 0.152, 1
-2.851, -0.784, 0.653, 0.522, 2
-2.876, -0.31, 0.029, -0.533, 3
-2.867, 0.416, 0.043, 0.013, 4
-2.826, 0.445, 0.595, 1.039, 5
-2.903, 1.057, 0.31, 0.306, 6
-2.944, -1.837, 0.732, -0.196, 0
-2.905, -1.295, 0.127, -0.256, 1
-2.819, -0.774, 0.643, 0.406, 2
-2.88, -0.309, 0.026, 0.505, 3
-2.849, 0.414, 0.039, 0.046, 4
-2.817, 0.444, 0.59, 0.958, 5
-2.892, 1.055, 0.306, 0.311, 6
-2.822, -0.774, 0.641, 0.415, 2
-2.84, -0.304, 0.023, 0.452, 3
-2.888, 0.421, 0.037, 0.136, 4
-2.844, 0.449, 0.594, 0.933, 5
-2.882, 1.052, 0.302, 0.302, 6
-2.811, -0.77, 0.638, 0.456, 2
-2.864, -0.306, 0.022, 0.229, 3
-2.856, 0.418, 0.036, -0.047, 4
-2.839, 0.45, 0.591, 0.936, 5
-2.883, 1.054, 0.301, 0.274, 6
-2.807, -0.765, 0.637, 0.556, 2
-2.865, -0.303, 0.022, 0.321, 3
-2.893, 0.427, 0.036, 0.086, 4
-2.824, 0.452, 0.587, 1.104, 5
-2.881, 1.057, 0.3, 0.305, 6
-2.949, -1.832, 0.729, -0.291, 0
-2.898, -1.286, 0.121, -0.198, 1
-2.84, -0.772, 0.642, 0.342, 2
-2.857, -0.3, 0.019, 0.5, 3
-2.886, 0.427, 0.032, -0.017, 4
-2.816, 0.452, 0.581, 0.928, 5
-2.897, 1.065, 0.297, 0.275, 6
-2.828, -0.768, 0.637, 0.389, 2
-2.898, -0.304, 0.017, 0.937, 3
-2.843, 0.422, 0.028, -0.001, 4
-2.851, 0.46, 0.586, 1.019, 5
-2.898, 1.066, 0.292, 0.277, 6
-2.929, -1.816, 0.727, -0.136, 0
-2.924, -1.295, 0.122, 0.188, 1
-2.834, -0.767, 0.64, 0.329, 2
-2.865, -0.299, 0.017, 1.515, 3
-2.85, 0.425, 0.027, -0.121, 4
-2.824, 0.457, 0.581, 1.011, 5
-2.885, 1.063, 0.29, 0.276, 6
-2.918, -1.808, 0.726, -0.221, 0
-2.88, -1.274, 0.124, 0.241, 1
-2.813, -0.759, 0.638, 0.45, 2
-2.851, -0.295, 0.018, 0.451, 3
-2.841, 0.425, 0.029, -0.095, 4
-2.821, 0.459, 0.581, 0.998, 5
-2.875, 1.061, 0.291, 0.277, 6
-2.935, -1.816, 0.729, -0.187, 0
-2.822, -0.76, 0.638, -0.497, 2
-2.875, -0.297, 0.017, 0.314, 3
-2.846, 0.427, 0.028, -0.028, 4
-2.828, 0.462, 0.58, 0.915, 5
-2.878, 1.065, 0.289, 0.262, 6
-2.921, -1.806, 0.722, -0.31, 0
-2.901, -1.279, 0.12, 0.215, 1
-2.829, -0.759, 0.636, 0.473, 2
-2.876, -0.294, 0.015, 0.494, 3
-2.882, 0.436, 0.026, -0.166, 4
-2.833, 0.465, 0.58, 0.943, 5
-2.897, 1.075, 0.29, 0.298, 6
-2.815, -0.756, 0.629, 0.479, 2
-2.872, -0.292, 0.013, 0.262, 3
-2.862, 0.434, 0.025, -0.044, 4
-2.84, 0.466, 0.58, 0.935, 5
-2.864, 1.063, 0.287, 0.287, 6
-2.941, -1.82, 0.714, -0.203, 0
-2.93, -1.291, 0.111, 0.139, 1
-2.858, -0.769, 0.636, 0.476, 2
-2.848, -0.289, 0.009, 0.563, 3
-2.857, 0.434, 0.023, -0.035, 4
-2.823, 0.463, 0.576, 0.963, 5
-2.866, 1.064, 0.287, 0.278, 6
-2.922, -1.807, 0.705, -0.266, 0
-2.84, -0.762, 0.628, 0.543, 2
-2.867, -0.29, 0.007, -1.198, 3
-2.853, 0.435, 0.022, -0.192, 4
-2.823, 0.464, 0.574, 0.961, 5
-2.873, 1.067, 0.288, 0.264, 6
-2.908, -1.797, 0.701, -0.298, 0
-2.828, -0.757, 0.625, 0.354, 2
-2.921, -0.292, 0.006, 0.906, 3
-2.894, 0.443, 0.022, 0.114, 4
-2.854, 0.471, 0.581, 0.908, 5
-2.866, 1.067, 0.287, 0.26, 6
-2.912, -1.8, 0.702, -0.275, 0
-2.884, -1.265, 0.104, 0.265, 1
-2.811, -0.753, 0.622, 0.459, 2
-2.862, -0.285, 0.007, -0.193, 3
-2.839, 0.437, 0.024, -0.066, 4
-2.844, 0.47, 0.58, 0.965, 5
-2.899, 1.08, 0.292, 0.28, 6
-2.93, -1.811, 0.703, -0.15, 0
-2.915, -1.279, 0.104, -0.114, 1
-2.847, -0.762, 0.628, 0.423, 2
-2.864, -0.284, 0.006, 1.375, 3
-2.824, 0.435, 0.024, -0.045, 4
-2.826, 0.467, 0.577, 0.931, 5
-2.866, 1.068, 0.291, 0.277, 6
-2.973, -1.838, 0.709, -0.15, 0
-2.882, -1.264, 0.099, 0.303, 1
-2.826, -0.757, 0.62, 0.341, 2
-2.862, -0.284, 0.005, 0.968, 3
-2.845, 0.439, 0.023, -0.025, 4
-2.828, 0.467, 0.576, 0.896, 5
-2.879, 1.073, 0.291, 0.28, 6
-2.94, -1.817, 0.699, -0.183, 0
-2.896, -1.268, 0.096, 0.148, 1
-2.817, -0.753, 0.617, 0.506, 2
-2.848, -0.28, 0.002, 0.6, 3
-2.891, 0.448, 0.021, -0.144, 4
-2.831, 0.469, 0.576, 0.948, 5
-2.881, 1.076, 0.29, 0.296, 6
-2.905, -1.796, 0.695, -0.161, 0
-2.903, -1.272, 0.099, 0.118, 1
-2.822, -0.754, 0.622, 0.633, 2
-2.883, -0.283, 0.005, -0.131, 3
-2.848, 0.441, 0.023, -0.125, 4
-2.819, 0.468, 0.576, 1.046, 5
-2.895, 1.082, 0.294, 0.268, 6
-2.953, -1.826, 0.71, -0.165, 0
-2.897, -1.269, 0.104, 0.219, 1
-2.817, -0.753, 0.624, 0.301, 2
-2.842, -0.28, 0.008, 0.479, 3
-2.89, 0.448, 0.027, -0.083, 4
-2.83, 0.469, 0.581, 0.941, 5
-2.88, 1.075, 0.295, 0.302, 6
-2.898, -1.792, 0.7, -0.183, 0
-2.866, -1.255, 0.105, 0.107, 1
-2.809, -0.751, 0.625, 0.545, 2
-2.924, -0.287, 0.011, 0.03, 3
-2.871, 0.445, 0.03, 0.025, 4
-2.825, 0.47, 0.584, 0.932, 5
-2.881, 1.076, 0.3, 0.28, 6
-2.816, -0.751, 0.633, 0.481, 2
-2.91, -0.285, 0.016, -1.025, 3
-2.865, 0.445, 0.035, -0.017, 4
-2.809, 0.468, 0.586, 0.907, 5
-2.868, 1.072, 0.303, 0.274, 6
-2.821, -0.75, 0.639, 0.378, 2
-2.845, -0.276, 0.022, 1.16, 3
-2.867, 0.447, 0.041, -0.012, 4
-2.829, 0.474, 0.595, 0.893, 5
-2.868, 1.074, 0.309, 0.268, 6
-2.932, -1.812, 0.725, -0.108, 0
-2.903, -1.268, 0.122, -0.252, 1
-2.83, -0.752, 0.646, 0.518, 2
-2.85, -0.276, 0.026, 1.37, 3
-2.841, 0.444, 0.044, 0.017, 4
-2.826, 0.473, 0.598, 0.924, 5
-2.893, 1.084, 0.314, 0.272, 6
-2.9, -1.793, 0.72, -0.163, 0
-2.888, -1.262, 0.125, 0.185, 1
-2.831, -0.754, 0.649, 0.508, 2
-2.864, -0.278, 0.029, 0.16, 3
-2.851, 0.445, 0.047, -0.062, 4
-2.825, 0.473, 0.601, 0.943, 5
-2.86, 1.07, 0.314, 0.269, 6
-2.843, -1.757, 0.708, -0.095, 0
-2.893, -1.265, 0.126, -0.308, 1
-2.806, -0.747, 0.645, 0.523, 2
-2.843, -0.276, 0.031, 1.389, 3
-2.833, 0.442, 0.049, -0.04, 4
-2.842, 0.476, 0.606, 0.92, 5
-2.9, 1.085, 0.319, 0.292, 6
-2.824, -0.751, 0.649, 0.423, 2
-2.862, -0.276, 0.032, 0.307, 3
-2.857, 0.446, 0.05, 0.023, 4
-2.822, 0.473, 0.602, 0.923, 5
-2.89, 1.082, 0.32, 0.294, 6
-2.972, -1.838, 0.74, -0.199, 0
-2.864, -1.251, 0.126, 0.186, 1
-2.81, -0.747, 0.647, 0.398, 2
-2.86, -0.276, 0.032, 0.378, 3
-2.876, 0.449, 0.052, -0.018, 4
-2.836, 0.475, 0.606, 0.968, 5
-2.896, 1.084, 0.322, 0.29, 6
-2.877, -1.78, 0.72, -0.094, 0
-2.877, -1.258, 0.129, 0.188, 1
-2.805, -0.747, 0.648, 0.385, 2
-2.857, -0.276, 0.035, -0.439, 3
-2.832, 0.442, 0.054, -0.008, 4
-2.849, 0.476, 0.613, 0.946, 5
-2.905, 1.086, 0.326, 0.332, 6
-2.797, -0.746, 0.649, -0.532, 2
-2.859, -0.277, 0.038, 0.824, 3
-2.875, 0.447, 0.057, -0.012, 4
-2.823, 0.471, 0.609, 0.936, 5
-2.904, 1.083, 0.329, 0.303, 6
-2.918, -1.808, 0.732, -0.17, 0
-2.936, -1.285, 0.134, -0.075, 1
-2.813, -0.75, 0.653, 0.417, 2
-2.855, -0.278, 0.039, 0.113, 3
-2.904, 0.451, 0.058, 0.237, 4
-2.814, 0.469, 0.606, 0.983, 5
-2.884, 1.075, 0.327, 0.287, 6
-2.907, -1.801, 0.73, -0.162, 0
-2.926, -1.281, 0.134, -0.16, 1
-2.832, -0.755, 0.656, 0.767, 2
-2.866, -0.28, 0.037, -0.408, 3
-2.876, 0.446, 0.056, -0.037, 4
-2.831, 0.471, 0.608, 1.001, 5
-2.882, 1.073, 0.323, 0.29, 6
-2.821, -0.752, 0.652, 0.355, 2
-2.868, -0.28, 0.036, 1.472, 3
-2.859, 0.443, 0.054, -0.058, 4
-2.815, 0.468, 0.603, 0.925, 5
-2.908, 1.082, 0.324, 0.281, 6
-2.904, -1.8, 0.727, -0.155, 0
-2.904, -1.271, 0.13, 0.273, 1
-2.827, -0.754, 0.652, 0.552, 2
-2.857, -0.278, 0.035, 0.74, 3
-2.87, 0.445, 0.053, -0.042, 4
-2.834, 0.472, 0.607, 0.954, 5
-2.9, 1.08, 0.323, 0.277, 6
-2.906, -1.8, 0.723, -0.242, 0
-2.878, -1.258, 0.126, 0.149, 1
-2.843, -0.756, 0.653, 0.576, 2
-2.839, -0.275, 0.032, 0.359, 3
-2.857, 0.445, 0.052, -0.134, 4
-2.852, 0.477, 0.608, 0.976, 5
-2.903, 1.082, 0.322, 0.281, 6
-2.813, -0.746, 0.642, 0.576, 2
-2.842, -0.273, 0.029, 0.228, 3
-2.868, 0.448, 0.049, -0.007, 4
-2.838, 0.475, 0.602, 0.846, 5
-2.892, 1.079, 0.318, 0.28, 6
-2.943, -1.821, 0.723, -0.222, 0
-2.883, -1.257, 0.117, 0.108, 1
-2.812, -0.745, 0.638, 0.807, 2
-2.847, -0.272, 0.026, 1.486, 3
-2.914, 0.457, 0.048, 0.034, 4
-2.82, 0.473, 0.596, 0.921, 5
-2.895, 1.082, 0.317, 0.283, 6
-2.922, -1.806, 0.712, -0.119, 0
-2.82, -0.745, 0.635, 0.476, 2
-2.894, -0.274, 0.022, -0.719, 3
-2.891, 0.455, 0.042, 0.047, 4
-2.815, 0.474, 0.59, 0.927, 5
-2.874, 1.075, 0.31, 0.261, 6
-2.934, -1.808, 0.71, -0.209, 0
-2.891, -1.255, 0.109, -0.211, 1
-2.808, -0.738, 0.627, 0.625, 2
-2.874, -0.27, 0.017, 1.503, 3
-2.885, 0.457, 0.038, -0.064, 4
-2.838, 0.481, 0.589, 0.905, 5
-2.891, 1.084, 0.307, 0.27, 6
-2.814, -0.735, 0.624, 0.441, 2
-2.893, -0.268, 0.012, 1.19, 3
-2.873, 0.459, 0.032, -0.077, 4
-2.852, 0.488, 0.587, 0.922, 5
-2.91, 1.096, 0.303, 0.273, 6
-2.867, -1.758, 0.682, -0.181, 0
-2.935, -1.265, 0.098, -0.341, 1
-2.793, -0.725, 0.612, -0.457, 2
-2.908, -0.264, 0.006, -0.356, 3
-2.863, 0.462, 0.027, -0.051, 4
-2.861, 0.494, 0.583, 0.904, 5
-2.9, 1.098, 0.297, 0.263, 6
-2.918, -1.786, 0.686, -0.226, 0
-2.887, -1.24, 0.09, 0.223, 1
-2.832, -0.732, 0.614, 0.677, 2
-2.886, -0.257, 0.0, 1.506, 3
-2.887, 0.471, 0.022, -0.029, 4
-2.828, 0.491, 0.571, 0.845, 5
-2.861, 1.087, 0.288, 0.233, 6
-2.925, -1.785, 0.684, -0.2, 0
-2.912, -1.247, 0.086, 0.218, 1
-2.811, -0.723, 0.607, -0.359, 2
-2.88, -0.252, -0.004, 0.586, 3
-2.868, 0.472, 0.019, -0.055, 4
-2.857, 0.5, 0.575, 1.041, 5
-2.908, 1.108, 0.291, 0.26, 6
-2.893, -1.761, 0.673, -0.2, 0
-2.882, -1.228, 0.082, 0.133, 1
-2.816, -0.718, 0.604, 0.462, 2
-2.857, -0.246, -0.007, 0.171, 3
-2.886, 0.481, 0.016, -0.096, 4
-2.819, 0.499, 0.565, 0.846, 5
-2.906, 1.113, 0.289, 0.263, 6
-2.797, -0.706, 0.599, 0.688, 2
-2.921, -0.245, -0.009, 0.105, 3
-2.849, 0.481, 0.013, -0.159, 4
-2.836, 0.509, 0.567, 0.876, 5
-2.886, 1.113, 0.284, 0.244, 6
-2.919, -1.763, 0.683, -0.167, 0
-2.88, -1.213, 0.084, 0.208, 1
-2.799, -0.701, 0.604, 0.666, 2
-2.854, -0.233, -0.006, 0.909, 3
-2.874, 0.491, 0.016, -0.023, 4
-2.813, 0.511, 0.566, 0.845, 5
-2.874, 1.115, 0.286, 0.238, 6
-2.885, -1.743, 0.688, -0.133, 0
-2.801, -0.702, 0.617, 0.594, 2
-2.858, -0.232, 0.004, 1.079, 3
-2.888, 0.495, 0.026, 0.061, 4
-2.866, 0.522, 0.587, 0.909, 5
-2.84, 1.104, 0.292, 0.229, 6
-2.856, -1.731, 0.692, -0.16, 0
-2.863, -1.21, 0.105, 0.281, 1
-2.831, -0.713, 0.633, 0.381, 2
-2.847, -0.234, 0.014, 0.165, 3
-2.839, 0.483, 0.035, -0.07, 4
-2.827, 0.512, 0.587, 0.903, 5
-2.927, 1.133, 0.309, 0.304, 6
-2.8, -0.707, 0.628, 0.573, 2
-2.865, -0.238, 0.017, 0.329, 3
-2.894, 0.49, 0.038, -0.016, 4
-2.84, 0.512, 0.591, 0.888, 5
-2.883, 1.114, 0.306, 0.257, 6
-2.907, -1.766, 0.711, -0.088, 0
-2.818, -0.712, 0.633, 0.355, 2
-2.881, -0.241, 0.017, 0.447, 3
-2.89, 0.489, 0.036, 0.028, 4
-2.854, 0.516, 0.593, 0.985, 5
-2.876, 1.112, 0.302, 0.252, 6
-2.844, -1.726, 0.699, -0.132, 0
-2.922, -1.24, 0.115, -0.386, 1
-2.806, -0.707, 0.633, 0.381, 2
-2.872, -0.239, 0.017, 0.184, 3
-2.852, 0.483, 0.034, 0.001, 4
-2.842, 0.516, 0.589, 0.873, 5
-2.862, 1.108, 0.299, 0.249, 6
-2.933, -1.781, 0.722, -0.182, 0
-2.94, -1.247, 0.117, -0.279, 1
-2.816, -0.708, 0.635, 0.504, 2
-2.862, -0.237, 0.017, 0.981, 3
-2.864, 0.486, 0.034, -0.08, 4
-2.835, 0.516, 0.589, 1.042, 5
-2.89, 1.12, 0.302, 0.268, 6
-2.85, -1.731, 0.7, -0.215, 0
-2.938, -1.246, 0.116, -0.283, 1
-2.811, -0.707, 0.634, 0.517, 2
-2.859, -0.237, 0.017, 0.534, 3
-2.859, 0.486, 0.035, -0.047, 4
-2.823, 0.514, 0.587, 0.895, 5
-2.861, 1.109, 0.3, 0.257, 6
-2.913, -1.77, 0.711, -0.158, 0
-2.904, -1.231, 0.111, 0.143, 1
-2.802, -0.705, 0.629, 0.358, 2
-2.871, -0.237, 0.017, 1.216, 3
-2.853, 0.487, 0.036, -0.054, 4
-2.835, 0.517, 0.589, 0.88, 5
-2.898, 1.124, 0.305, 0.279, 6
-2.875, -1.747, 0.697, -0.188, 0
-2.887, -1.223, 0.106, 0.103, 1
-2.791, -0.703, 0.623, -0.359, 2
-2.848, -0.234, 0.013, 0.189, 3
-2.873, 0.491, 0.033, -0.081, 4
-2.855, 0.521, 0.59, 0.736, 5
-2.862, 1.111, 0.3, 0.236, 6
-2.831, -1.718, 0.682, -0.119, 0
-2.879, -1.218, 0.101, 0.223, 1
-2.78, -0.697, 0.617, 0.639, 2
-2.866, -0.233, 0.009, -0.907, 3
-2.883, 0.495, 0.03, -0.04, 4
-2.826, 0.518, 0.582, 0.901, 5
-2.912, 1.134, 0.303, 0.272, 6
-2.827, -1.71, 0.681, -0.159, 0
-2.889, -1.217, 0.1, 0.178, 1
-2.808, -0.699, 0.623, 0.632, 2
-2.86, -0.227, 0.009, 0.085, 3
-2.858, 0.497, 0.03, -0.072, 4
-2.83, 0.525, 0.583, 0.988, 5
-2.931, 1.148, 0.304, 0.288, 6
-2.852, -1.721, 0.687, -0.273, 0
-2.888, -1.211, 0.1, 0.166, 1
-2.807, -0.694, 0.623, 0.602, 2
-2.862, -0.222, 0.008, 0.301, 3
-2.841, 0.499, 0.029, -0.056, 4
-2.849, 0.534, 0.587, 0.939, 5
-2.9, 1.142, 0.3, 0.264, 6
-2.782, -0.685, 0.614, -0.37, 2
-2.87, -0.219, 0.005, 0.682, 3
-2.879, 0.511, 0.026, -0.086, 4
-2.795, 0.528, 0.573, 0.846, 5
-2.873, 1.137, 0.295, 0.244, 6
-2.89, -1.739, 0.694, -0.202, 0
-2.886, -1.205, 0.097, 0.186, 1
-2.767, -0.679, 0.611, -0.379, 2
-2.84, -0.214, 0.005, 1.127, 3
-2.855, 0.509, 0.026, -0.132, 4
-2.819, 0.535, 0.579, 0.847, 5
-2.875, 1.14, 0.296, 0.257, 6
-2.779, -0.683, 0.618, 0.402, 2
-2.838, -0.214, 0.008, 0.915, 3
-2.879, 0.515, 0.03, 0.143, 4
-2.829, 0.537, 0.587, 0.749, 5
-2.86, 1.135, 0.3, 0.246, 6
-2.914, -1.756, 0.707, -0.178, 0
-2.859, -1.195, 0.103, 0.204, 1
-2.759, -0.679, 0.619, 0.345, 2
-2.84, -0.214, 0.013, 0.906, 3
-2.867, 0.513, 0.036, 0.014, 4
-2.827, 0.536, 0.592, 0.899, 5
-2.833, 1.124, 0.303, 0.23, 6
-2.89, -1.742, 0.707, -0.172, 0
-2.873, -1.201, 0.109, 0.139, 1
-2.802, -0.688, 0.632, 0.577, 2
-2.832, -0.213, 0.017, 0.852, 3
-2.837, 0.508, 0.038, -0.043, 4
-2.805, 0.534, 0.59, 0.933, 5
-2.88, 1.146, 0.31, 0.275, 6
-2.792, -0.684, 0.631, 0.473, 2
-2.843, -0.213, 0.018, 0.309, 3
-2.83, 0.509, 0.038, 0.01, 4
-2.813, 0.538, 0.591, 0.972, 5
-2.882, 1.148, 0.309, 0.269, 6
-2.904, -1.744, 0.709, -0.298, 0
-2.886, -1.201, 0.109, -0.222, 1
-2.797, -0.681, 0.63, 0.588, 2
-2.851, -0.21, 0.016, 1.154, 3
-2.89, 0.523, 0.037, -0.008, 4
-2.801, 0.541, 0.588, 0.917, 5
-2.869, 1.148, 0.306, 0.27, 6
-2.893, -1.735, 0.702, -0.12, 0
-2.885, -1.197, 0.106, 0.207, 1
-2.794, -0.678, 0.627, 0.783, 2
-2.849, -0.205, 0.014, -1.079, 3
-2.875, 0.525, 0.036, 0.052, 4
-2.801, 0.543, 0.587, 0.829, 5
-2.86, 1.149, 0.306, 0.259, 6
-2.8, -0.684, 0.626, 0.416, 2
-2.843, -0.206, 0.013, -0.337, 3
-2.833, 0.516, 0.034, -0.018, 4
-2.788, 0.537, 0.583, 0.842, 5
-2.885, 1.156, 0.308, 0.272, 6
-2.799, -0.688, 0.625, 0.779, 2
-2.85, -0.211, 0.011, 1.323, 3
-2.828, 0.51, 0.033, -0.053, 4
-2.799, 0.535, 0.585, 0.851, 5
-2.845, 1.136, 0.304, 0.227, 6
-2.846, -1.718, 0.686, -0.259, 0
-2.863, -1.197, 0.098, 0.138, 1
-2.778, -0.683, 0.618, 0.437, 2
-2.837, -0.211, 0.009, 0.884, 3
-2.866, 0.517, 0.031, -0.072, 4
-2.841, 0.544, 0.591, 0.865, 5
-2.87, 1.148, 0.302, 0.262, 6
-2.908, -1.752, 0.699, -0.167, 0
-2.84, -1.187, 0.094, 0.286, 1
-2.799, -0.686, 0.62, 0.713, 2
-2.838, -0.211, 0.004, 0.594, 3
-2.863, 0.518, 0.025, 0.008, 4
-2.807, 0.54, 0.577, 0.877, 5
-2.876, 1.152, 0.296, 0.264, 6
-2.876, -1.731, 0.691, -0.123, 0
-2.85, -1.191, 0.094, 0.295, 1
-2.812, -0.687, 0.621, 0.349, 2
-2.834, -0.209, 0.001, 1.46, 3
-2.842, 0.516, 0.02, -0.028, 4
-2.837, 0.548, 0.579, 0.838, 5
-2.864, 1.149, 0.29, 0.234, 6
-2.886, -1.739, 0.695, -0.222, 0
-2.84, -1.187, 0.093, 0.225, 1
-2.785, -0.682, 0.615, 0.43, 2
-2.822, -0.209, -0.001, 1.339, 3
-2.818, 0.51, 0.018, -0.067, 4
-2.787, 0.538, 0.567, 0.814, 5
-2.849, 1.143, 0.284, 0.239, 6
-2.788, -0.686, 0.613, 0.799, 2
-2.817, -0.213, -0.002, 0.898, 3
-2.859, 0.515, 0.016, -0.005, 4
-2.804, 0.538, 0.568, 0.848, 5
-2.862, 1.145, 0.283, 0.237, 6
-2.811, -0.696, 0.608, 0.56, 2
-2.857, -0.219, -0.01, 1.521, 3
-2.872, 0.514, 0.008, 0.242, 4
-2.798, 0.533, 0.558, 0.824, 5
-2.875, 1.145, 0.277, 0.256, 6
-2.891, -1.756, 0.665, -0.146, 0
-2.863, -1.21, 0.067, 0.284, 1
-2.834, -0.706, 0.596, 0.787, 2
-2.802, -0.218, -0.025, 1.47, 3
-2.887, 0.514, -0.006, 0.009, 4
-2.809, 0.531, 0.546, 0.808, 5
-2.878, 1.144, 0.264, 0.23, 6
-2.864, -1.215, 0.049, -0.255, 1
-2.817, -0.706, 0.577, 0.614, 2
-2.827, -0.224, -0.041, 1.534, 3
-2.895, 0.512, -0.021, 0.337, 4
-2.805, 0.525, 0.53, 0.787, 5
-2.915, 1.153, 0.253, 0.248, 6
-2.789, -0.702, 0.559, 0.671, 2
-2.846, -0.228, -0.055, 1.3, 3
-2.844, 0.5, -0.033, -0.13, 4
-2.776, 0.517, 0.514, 0.801, 5
-2.906, 1.148, 0.241, 0.232, 6
-2.835, -1.207, 0.027, 0.251, 1
-2.792, -0.704, 0.551, 0.664, 2
-2.831, -0.228, -0.063, 1.077, 3
-2.83, 0.497, -0.041, -0.21, 4
-2.821, 0.525, 0.515, 0.849, 5
-2.85, 1.126, 0.229, 0.2, 6
-2.798, -0.706, 0.546, 0.51, 2
-2.83, -0.229, -0.071, 1.18, 3
-2.838, 0.498, -0.049, -0.186, 4
-2.816, 0.522, 0.507, 0.803, 5
-2.838, 1.12, 0.221, 0.194, 6
-2.831, -1.732, 0.602, -0.179, 0
-2.828, -1.207, 0.014, 0.287, 1
-2.799, -0.706, 0.542, 0.474, 2
-2.82, -0.228, -0.075, 1.5, 3
-2.837, 0.497, -0.052, -0.198, 4
-2.801, 0.52, 0.501, 0.844, 5
-2.849, 1.125, 0.218, 0.186, 6
-2.829, -1.728, 0.6, -0.291, 0
-2.784, -0.701, 0.539, 0.611, 2
-2.825, -0.228, -0.077, -0.201, 3
-2.824, 0.497, -0.054, -0.138, 4
-2.795, 0.52, 0.499, 0.793, 5
-2.851, 1.127, 0.218, 0.194, 6
-2.856, -1.741, 0.606, -0.078, 0
-2.837, -1.207, 0.012, 0.191, 1
-2.758, -0.692, 0.532, 0.327, 2
-2.825, -0.225, -0.078, -1.161, 3
-2.87, 0.508, -0.057, -0.118, 4
-2.806, 0.525, 0.499, 0.792, 5
-2.84, 1.127, 0.213, 0.174, 6
-2.888, -1.755, 0.615, -0.152, 0
-2.853, -1.21, 0.013, -0.125, 1
-2.77, -0.69, 0.535, 0.279, 2
-2.847, -0.224, -0.08, 0.524, 3
-2.82, 0.502, -0.058, -0.149, 4
-2.793, 0.528, 0.495, 0.809, 5
-2.828, 1.126, 0.21, 0.164, 6
-2.877, -1.744, 0.611, -0.219, 0
-2.855, -1.205, 0.014, -0.215, 1
-2.77, -0.686, 0.537, 0.386, 2
-2.819, -0.216, -0.077, -0.009, 3
-2.863, 0.516, -0.056, -0.117, 4
-2.781, 0.531, 0.498, 0.757, 5
-2.817, 1.128, 0.214, 0.172, 6
-2.776, -0.688, 0.538, 0.387, 2
-2.826, -0.213, -0.073, 0.779, 3
-2.804, 0.51, -0.048, -0.153, 4
-2.789, 0.533, 0.507, 0.781, 5
-2.835, 1.138, 0.226, 0.192, 6
-2.894, -1.759, 0.596, -0.156, 0
-2.839, -1.194, 0.004, 0.192, 1
-2.794, -0.696, 0.536, 0.281, 2
-2.849, -0.212, -0.076, 0.882, 3
-2.832, 0.516, -0.045, -0.152, 4
-2.773, 0.526, 0.506, 0.752, 5
-2.833, 1.136, 0.233, 0.202, 6
-2.768, -0.695, 0.53, 0.3, 2
-2.828, -0.211, -0.074, 0.832, 3
-2.822, 0.514, -0.038, -0.138, 4
-2.79, 0.525, 0.517, 0.814, 5
-2.847, 1.139, 0.246, 0.209, 6
-2.866, -1.76, 0.575, -0.185, 0
-2.778, -0.707, 0.528, 0.198, 2
-2.81, -0.214, -0.073, 0.735, 3
-2.827, 0.51, -0.034, -0.147, 4
-2.795, 0.517, 0.519, 0.8, 5
-2.851, 1.133, 0.252, 0.217, 6
-2.783, -0.72, 0.52, 0.484, 2
