x,y,z,yaw,index
-2.229, 0.235, 0.039, 0.338, 1
-2.282, 0.715, -0.572, -0.71, 2
-2.368, -0.26, -0.476, 0.96, 0
-2.228, 0.234, 0.039, -0.077, 1
-2.279, 0.714, -0.571, -0.705, 2
-2.366, -0.26, -0.476, 0.978, 0
-2.224, 0.234, 0.039, 0.606, 1
-2.292, 0.718, -0.574, -0.698, 2
-2.366, -0.26, -0.476, 0.948, 0
-2.235, 0.235, 0.038, 1.152, 1
-2.284, 0.716, -0.573, -0.715, 2
-2.367, -0.26, -0.476, 0.991, 0
-2.217, 0.233, 0.039, -0.001, 1
-2.273, 0.712, -0.57, -0.714, 2
-2.369, -0.26, -0.476, 0.958, 0
-2.216, 0.233, 0.04, 0.17, 1
-2.282, 0.715, -0.571, -0.721, 2
-2.381, -0.262, -0.478, 0.999, 0
-2.216, 0.233, 0.04, -0.046, 1
-2.283, 0.715, -0.571, -0.714, 2
-2.374, -0.261, -0.479, 1.059, 0
-2.223, 0.234, 0.038, 0.653, 1
-2.273, 0.712, -0.571, -0.712, 2
-2.357, -0.258, -0.476, 1.055, 0
-2.23, 0.235, 0.038, 0.524, 1
-2.276, 0.714, -0.572, -0.718, 2
-2.372, -0.261, -0.479, 1.047, 0
-2.225, 0.233, 0.036, 0.174, 1
-2.283, 0.715, -0.575, -0.712, 2
-2.373, -0.264, -0.482, 0.971, 0
-2.199, 0.23, 0.033, 1.19, 1
-2.288, 0.714, -0.58, -0.726, 2
-2.356, -0.263, -0.481, 1.059, 0
-2.204, 0.23, 0.032, 1.188, 1
-2.261, 0.706, -0.575, -0.757, 2
-2.368, -0.264, -0.484, 1.016, 0
-2.201, 0.23, 0.03, 1.035, 1
-2.269, 0.708, -0.578, -0.724, 2
-2.368, -0.265, -0.487, 1.049, 0
-2.209, 0.23, 0.028, 0.976, 1
-2.272, 0.709, -0.582, -0.744, 2
-2.354, -0.265, -0.486, 1.05, 0
-2.214, 0.229, 0.026, 0.761, 1
-2.274, 0.708, -0.586, -0.737, 2
-2.358, -0.266, -0.492, 1.072, 0
-2.206, 0.23, 0.02, 0.32, 1
-2.264, 0.706, -0.589, -0.766, 2
-2.355, -0.264, -0.486, 1.147, 0
-2.187, 0.228, 0.029, 1.469, 1
-2.247, 0.702, -0.582, 1.319, 2
-2.344, -0.268, -0.474, 1.005, 0
-2.203, 0.225, 0.034, 0.997, 1
-2.265, 0.7, -0.575, -0.765, 2
-2.411, -0.271, -0.494, 1.095, 0
-2.198, 0.23, 0.028, 1.434, 1
-2.278, 0.708, -0.583, -0.744, 2
-2.364, -0.259, -0.491, 1.06, 0
-2.193, 0.232, 0.025, 1.365, 1
-2.277, 0.716, -0.586, -0.713, 2
-2.367, -0.26, -0.484, 1.135, 0
-2.21, 0.231, 0.035, 1.381, 1
-2.25, 0.706, -0.57, -0.75, 2
-2.364, -0.265, -0.479, 1.012, 0
-2.239, 0.232, 0.034, 0.501, 1
-2.272, 0.707, -0.575, -0.73, 2
-2.368, -0.265, -0.484, 1.035, 0
-2.203, 0.231, 0.03, 1.461, 1
-2.258, 0.704, -0.577, -0.744, 2
-2.372, -0.264, -0.484, 1.079, 0
-2.197, 0.23, 0.034, 1.189, 1
-2.244, 0.701, -0.57, -0.765, 2
-2.364, -0.265, -0.475, 0.92, 0
-2.219, 0.23, 0.038, 0.991, 1
-2.275, 0.708, -0.571, -0.718, 2
-2.38, -0.266, -0.485, 1.223, 0
-2.194, 0.229, 0.031, 1.543, 1
-2.27, 0.707, -0.576, -0.767, 2
-2.386, -0.262, -0.493, 1.019, 0
-2.221, 0.235, 0.028, 0.033, 1
-2.278, 0.716, -0.584, -0.735, 2
-2.366, -0.261, -0.484, 0.956, 0
-2.201, 0.23, 0.033, 1.065, 1
-2.265, 0.711, -0.575, -0.76, 2
-2.35, -0.264, -0.475, 1.026, 0
-2.219, 0.229, 0.035, 0.962, 1
-2.286, 0.712, -0.577, -0.709, 2
-2.363, -0.267, -0.484, 1.08, 0
-2.205, 0.229, 0.027, 1.339, 1
-2.249, 0.699, -0.577, 1.3, 2
-2.366, -0.264, -0.487, 1.052, 0
-2.192, 0.229, 0.028, 1.362, 1
-2.278, 0.712, -0.586, -0.726, 2
-2.375, -0.266, -0.486, 1.006, 0
-2.222, 0.23, 0.032, 0.385, 1
-2.278, 0.71, -0.58, -0.727, 2
-2.366, -0.267, -0.485, 1.056, 0
-2.21, 0.228, 0.027, 1.189, 1
-2.263, 0.703, -0.579, -0.771, 2
-2.368, -0.265, -0.495, 1.012, 0
-2.211, 0.231, 0.02, -0.025, 1
-2.266, 0.708, -0.59, -0.763, 2
-2.37, -0.264, -0.494, 1.111, 0
-2.198, 0.229, 0.026, 1.129, 1
-2.261, 0.708, -0.587, -0.749, 2
-2.371, -0.27, -0.482, 0.939, 0
-2.205, 0.225, 0.033, 1.137, 1
-2.271, 0.704, -0.577, -0.734, 2
-2.371, -0.27, -0.485, 1.051, 0
-2.22, 0.229, 0.027, 1.562, 1
-2.254, 0.698, -0.578, -0.767, 2
-2.374, -0.265, -0.494, 1.029, 0
-2.22, 0.233, 0.023, 0.857, 1
-2.274, 0.711, -0.59, -0.727, 2
-2.37, -0.263, -0.488, 1.118, 0
-2.191, 0.228, 0.03, 1.212, 1
-2.25, 0.705, -0.576, -0.769, 2
-2.349, -0.264, -0.479, 0.993, 0
-2.221, 0.229, 0.033, 1.302, 1
-2.271, 0.708, -0.577, -0.76, 2
-2.357, -0.265, -0.486, 1.094, 0
-2.203, 0.229, 0.026, 1.272, 1
-2.261, 0.705, -0.58, -0.757, 2
-2.364, -0.263, -0.489, 1.02, 0
-2.199, 0.23, 0.028, 1.346, 1
-2.273, 0.711, -0.586, -0.727, 2
-2.365, -0.265, -0.481, 1.013, 0
-2.227, 0.23, 0.034, 0.792, 1
-2.283, 0.711, -0.58, -0.739, 2
-2.357, -0.267, -0.48, 1.046, 0
-2.219, 0.229, 0.031, 1.456, 1
-2.255, 0.7, -0.573, -0.77, 2
-2.367, -0.264, -0.489, 1.028, 0
-2.194, 0.23, 0.026, 1.269, 1
-2.266, 0.707, -0.583, -0.734, 2
-2.35, -0.261, -0.484, 1.035, 0
-2.19, 0.229, 0.029, 1.311, 1
-2.271, 0.71, -0.582, -0.748, 2
-2.357, -0.263, -0.481, 1.027, 0
-2.223, 0.23, 0.033, 0.469, 1
-2.285, 0.713, -0.581, -0.739, 2
-2.363, -0.267, -0.483, 1.04, 0
-2.226, 0.23, 0.03, 1.014, 1
-2.252, 0.7, -0.575, -0.746, 2
-2.358, -0.266, -0.481, 1.084, 0
-2.217, 0.229, 0.033, 1.142, 1
-2.257, 0.702, -0.576, -0.741, 2
-2.373, -0.269, -0.479, 0.999, 0
-2.194, 0.225, 0.036, 1.246, 1
-2.271, 0.703, -0.574, -0.721, 2
-2.362, -0.27, -0.476, 0.983, 0
-2.197, 0.225, 0.034, 1.327, 1
-2.267, 0.7, -0.574, -0.752, 2
-2.372, -0.269, -0.483, 1.03, 0
-2.204, 0.227, 0.032, 1.131, 1
-2.275, 0.706, -0.58, -0.729, 2
-2.359, -0.264, -0.483, 0.976, 0
-2.218, 0.23, 0.032, 0.094, 1
-2.275, 0.709, -0.579, -0.725, 2
-2.366, -0.264, -0.483, 1.084, 0
-2.219, 0.23, 0.033, 0.623, 1
-2.273, 0.71, -0.577, -0.729, 2
-2.357, -0.266, -0.482, 1.061, 0
-2.203, 0.227, 0.03, 1.241, 1
-2.255, 0.702, -0.574, -0.755, 2
-2.36, -0.264, -0.486, 1.093, 0
-2.216, 0.23, 0.03, 1.349, 1
-2.263, 0.706, -0.578, -0.742, 2
-2.367, -0.265, -0.488, 1.03, 0
-2.221, 0.23, 0.029, 0.254, 1
-2.27, 0.709, -0.581, -0.747, 2
-2.365, -0.265, -0.486, 1.032, 0
-2.229, 0.23, 0.03, -0.307, 1
-2.27, 0.708, -0.581, -0.745, 2
-2.362, -0.266, -0.483, 1.023, 0
-2.213, 0.228, 0.032, -0.232, 1
-2.255, 0.701, -0.575, -0.743, 2
-2.372, -0.268, -0.482, 0.952, 0
-2.193, 0.225, 0.034, 1.151, 1
-2.285, 0.709, -0.579, -0.719, 2
-2.364, -0.268, -0.474, 1.002, 0
-2.195, 0.225, 0.038, 1.057, 1
-2.268, 0.702, -0.57, -0.744, 2
-2.366, -0.268, -0.476, 0.976, 0
-2.2, 0.226, 0.037, 1.413, 1
-2.277, 0.705, -0.575, -0.734, 2
-2.344, -0.267, -0.468, 1.043, 0
-2.211, 0.226, 0.04, 0.749, 1
-2.274, 0.702, -0.572, -0.747, 2
-2.352, -0.268, -0.472, 1.069, 0
-2.197, 0.225, 0.038, 0.976, 1
-2.264, 0.7, -0.57, -0.768, 2
-2.363, -0.268, -0.473, 1.037, 0
-2.203, 0.226, 0.038, 1.198, 1
-2.264, 0.7, -0.571, -0.747, 2
-2.377, -0.27, -0.477, 1.05, 0
-2.217, 0.229, 0.036, 1.317, 1
-2.265, 0.701, -0.572, -0.739, 2
-2.387, -0.266, -0.487, 1.144, 0
-2.202, 0.231, 0.03, 1.499, 1
-2.274, 0.709, -0.579, -0.74, 2
-2.391, -0.259, -0.495, 0.974, 0
-2.222, 0.238, 0.026, 1.067, 1
-2.275, 0.718, -0.584, -0.718, 2
-2.367, -0.249, -0.489, 0.855, 0
-2.231, 0.246, 0.031, 0.776, 1
-2.265, 0.722, -0.579, -0.696, 2
-2.387, -0.241, -0.489, 0.893, 0
-2.208, 0.253, 0.032, 0.155, 1
-2.289, 0.74, -0.582, -0.666, 2
-2.394, -0.23, -0.493, 0.861, 0
-2.214, 0.265, 0.03, -0.254, 1
-2.248, 0.739, -0.574, -0.716, 2
-2.388, -0.222, -0.496, 1.044, 0
-2.211, 0.269, 0.026, 1.262, 1
-2.255, 0.751, -0.58, -0.68, 2
-2.349, -0.217, -0.493, 1.042, 0
-2.207, 0.268, 0.021, 0.825, 1
-2.249, 0.75, -0.582, -0.697, 2
-2.346, -0.222, -0.501, 0.974, 0
-2.21, 0.263, 0.013, 0.642, 1
-2.251, 0.747, -0.592, -0.704, 2
-2.371, -0.233, -0.51, 0.924, 0
-2.219, 0.258, 0.012, 0.051, 1
-2.293, 0.753, -0.608, -0.662, 2
-2.359, -0.239, -0.503, 0.975, 0
-2.191, 0.248, 0.016, 1.545, 1
-2.258, 0.734, -0.596, -0.687, 2
-2.348, -0.243, -0.495, 1.033, 0
-2.193, 0.245, 0.023, 1.264, 1
-2.247, 0.726, -0.586, -0.725, 2
-2.34, -0.24, -0.486, 1.033, 0
-2.202, 0.248, 0.033, 0.514, 1
-2.252, 0.73, -0.578, -0.695, 2
-2.356, -0.236, -0.481, 0.905, 0
-2.186, 0.251, 0.04, 0.541, 1
-2.257, 0.738, -0.57, -0.658, 2
-2.365, -0.232, -0.484, 0.985, 0
-2.197, 0.254, 0.041, -0.25, 1
-2.242, 0.741, -0.564, -0.678, 2
-2.357, -0.229, -0.488, 0.977, 0
-2.184, 0.252, 0.039, 0.462, 1
-2.249, 0.748, -0.567, -0.65, 2
-2.348, -0.23, -0.486, 0.942, 0
-2.198, 0.251, 0.043, 0.373, 1
-2.232, 0.742, -0.56, -0.662, 2
-2.371, -0.24, -0.484, 0.965, 0
-2.174, 0.241, 0.05, -0.223, 1
-2.223, 0.734, -0.552, -0.673, 2
-2.366, -0.251, -0.475, 0.954, 0
-2.19, 0.232, 0.059, 0.203, 1
-2.227, 0.724, -0.545, -0.671, 2
-2.322, -0.259, -0.463, 0.806, 0
-2.2, 0.221, 0.061, 0.286, 1
-2.245, 0.718, -0.545, -0.649, 2
-2.295, -0.266, -0.465, 0.934, 0
-2.184, 0.21, 0.055, 0.456, 1
-2.232, 0.706, -0.546, -0.675, 2
-2.292, -0.273, -0.474, 0.874, 0
-2.167, 0.202, 0.047, 0.783, 1
-2.244, 0.704, -0.558, -0.676, 2
-2.292, -0.282, -0.483, 0.866, 0
-2.156, 0.196, 0.037, 0.983, 1
-2.206, 0.686, -0.561, -0.765, 2
-2.293, -0.293, -0.491, 0.737, 0
-2.161, 0.191, 0.028, 0.824, 1
-2.237, 0.686, -0.583, -0.676, 2
-2.276, -0.305, -0.49, 0.741, 0
-2.173, 0.183, 0.023, 0.496, 1
-2.262, 0.68, -0.603, -0.623, 2
-2.318, -0.33, -0.499, 0.667, 0
-2.173, 0.172, 0.019, 0.419, 1
-2.284, 0.667, -0.621, -0.603, 2
-2.314, -0.345, -0.493, 0.844, 0
-2.165, 0.164, 0.021, 0.911, 1
-2.217, 0.63, -0.606, -0.767, 2
-2.272, -0.338, -0.478, 0.706, 0
-2.172, 0.169, 0.027, 0.203, 1
-2.219, 0.632, -0.603, -0.754, 2
-2.299, -0.322, -0.48, 0.427, 0
-2.155, 0.188, 0.032, 0.056, 1
-2.248, 0.66, -0.606, -0.744, 2
-2.314, -0.298, -0.482, 0.371, 0
-2.16, 0.212, 0.032, -0.053, 1
-2.206, 0.676, -0.594, -0.723, 2
-2.343, -0.283, -0.49, 0.765, 0
-2.171, 0.228, 0.03, -0.193, 1
-2.19, 0.692, -0.594, -0.701, 2
-2.32, -0.27, -0.495, 1.129, 0
-2.161, 0.233, 0.023, 1.521, 1
-2.168, 0.697, -0.593, -0.714, 2
-2.314, -0.268, -0.508, 0.987, 0
-2.149, 0.232, 0.01, 0.928, 1
-2.169, 0.703, -0.605, -0.746, 2
-2.265, -0.271, -0.509, 0.778, 0
-2.157, 0.224, 0.001, 0.224, 1
-2.192, 0.704, -0.626, -0.592, 2
-2.302, -0.289, -0.518, 0.605, 0
-2.165, 0.212, 0.004, -0.13, 1
-2.174, 0.684, -0.623, -0.728, 2
-2.334, -0.31, -0.512, 0.882, 0
-2.148, 0.197, 0.018, 1.341, 1
-2.142, 0.658, -0.603, -0.766, 2
-2.3, -0.316, -0.483, 1.006, 0
-2.138, 0.187, 0.04, 1.368, 1
-2.151, 0.649, -0.582, -0.782, 2
-2.269, -0.313, -0.456, 0.944, 0
-2.137, 0.189, 0.058, 1.164, 1
-2.164, 0.652, -0.566, -0.718, 2
-2.285, -0.313, -0.442, 0.914, 0
-2.148, 0.192, 0.073, 1.068, 1
-2.164, 0.655, -0.552, -0.701, 2
-2.308, -0.324, -0.433, 0.652, 0
-2.158, 0.186, 0.082, 0.35, 1
-2.177, 0.652, -0.547, -0.689, 2
-2.277, -0.342, -0.42, 0.353, 0
-2.136, 0.165, 0.084, 0.358, 1
-2.253, 0.652, -0.567, -0.742, 2
-2.278, -0.375, -0.416, 0.353, 0
-2.137, 0.14, 0.086, 0.252, 1
-2.251, 0.619, -0.571, -0.65, 2
-2.257, -0.397, -0.403, 0.422, 0
-2.155, 0.124, 0.095, -0.264, 1
-2.188, 0.574, -0.552, -0.765, 2
-2.263, -0.407, -0.386, 0.9, 0
-2.135, 0.12, 0.113, 1.084, 1
-2.14, 0.553, -0.526, 1.455, 2
-2.216, -0.383, -0.352, 0.662, 0
-2.114, 0.133, 0.146, 0.879, 1
-2.18, 0.577, -0.503, 1.195, 2
-2.208, -0.35, -0.32, 0.557, 0
-2.123, 0.161, 0.183, 0.897, 1
-2.225, 0.623, -0.469, -0.385, 2
-2.207, -0.316, -0.29, 0.657, 0
-2.121, 0.187, 0.213, 0.796, 1
-2.219, 0.66, -0.431, -0.271, 2
-2.23, -0.3, -0.272, 0.836, 0
-2.1, 0.196, 0.232, 0.974, 1
-2.158, 0.663, -0.394, -0.43, 2
-2.297, -0.311, -0.266, 0.658, 0
-2.113, 0.193, 0.244, 1.354, 1
-2.145, 0.659, -0.378, -0.53, 2
-2.264, -0.323, -0.254, 0.369, 0
-2.132, 0.18, 0.255, 0.71, 1
-2.153, 0.646, -0.373, -0.53, 2
-2.278, -0.345, -0.242, 0.355, 0
-2.107, 0.163, 0.263, 1.534, 1
-2.138, 0.622, -0.362, -0.55, 2
-2.279, -0.362, -0.226, 0.385, 0
-2.096, 0.15, 0.276, 1.37, 1
-2.128, 0.603, -0.349, -0.566, 2
-2.29, -0.378, -0.209, 0.584, 0
-2.11, 0.139, 0.294, 1.199, 1
-2.117, 0.585, -0.333, -0.592, 2
-2.269, -0.394, -0.189, 0.182, 0
-2.096, 0.122, 0.309, 1.2, 1
-2.147, 0.575, -0.323, -0.566, 2
-2.252, -0.412, -0.17, 0.225, 0
-2.096, 0.104, 0.324, 1.279, 1
-2.139, 0.553, -0.306, -0.576, 2
-2.269, -0.433, -0.159, 0.409, 0
-2.088, 0.089, 0.335, 1.542, 1
-2.142, 0.536, -0.294, -0.587, 2
-2.251, -0.443, -0.147, 0.55, 0
-2.096, 0.078, 0.348, 1.565, 1
-2.15, 0.526, -0.283, -0.576, 2
-2.248, -0.45, -0.136, 0.725, 0
-2.107, 0.071, 0.362, 1.405, 1
-2.146, 0.518, -0.269, -0.643, 2
-2.223, -0.448, -0.123, 0.667, 0
-2.08, 0.065, 0.373, 1.53, 1
-2.147, 0.517, -0.251, -0.569, 2
-2.235, -0.452, -0.113, 0.704, 0
-2.081, 0.061, 0.385, 1.411, 1
-2.147, 0.516, -0.235, -0.534, 2
-2.231, -0.456, -0.105, 0.669, 0
-2.083, 0.054, 0.394, 1.43, 1
-2.149, 0.513, -0.224, -0.526, 2
-2.213, -0.459, -0.102, 0.603, 0
-2.1, 0.047, 0.401, 1.2, 1
-2.149, 0.507, -0.218, -0.492, 2
-2.23, -0.469, -0.101, 0.66, 0
-2.087, 0.042, 0.4, 1.42, 1
-2.152, 0.502, -0.217, -0.5, 2
-2.218, -0.469, -0.099, 0.655, 0
-2.089, 0.041, 0.401, 1.462, 1
-2.151, 0.5, -0.216, -0.515, 2
-2.197, -0.464, -0.099, 0.615, 0
-2.085, 0.043, 0.399, 1.478, 1
-2.161, 0.504, -0.218, -0.448, 2
-2.209, -0.465, -0.1, 0.603, 0
-2.093, 0.046, 0.4, 1.419, 1
-2.141, 0.5, -0.219, -0.517, 2
-2.216, -0.466, -0.095, 0.55, 0
-2.091, 0.047, 0.404, 1.535, 1
-2.149, 0.502, -0.218, -0.475, 2
-2.215, -0.466, -0.088, 0.692, 0
-2.083, 0.048, 0.407, 1.451, 1
-2.154, 0.502, -0.215, -0.437, 2
-2.22, -0.469, -0.085, 0.598, 0
-2.103, 0.049, 0.408, 1.447, 1
-2.152, 0.499, -0.216, -0.536, 2
-2.218, -0.471, -0.09, 0.597, 0
-2.092, 0.048, 0.398, 1.453, 1
-2.146, 0.494, -0.226, -0.621, 2
-2.21, -0.475, -0.094, 0.591, 0
-2.092, 0.046, 0.392, 1.425, 1
-2.157, 0.491, -0.236, -0.48, 2
-2.215, -0.478, -0.095, 0.592, 0
-2.112, 0.046, 0.396, 1.406, 1
-2.153, 0.487, -0.238, -0.478, 2
-2.224, -0.475, -0.093, 0.657, 0
-2.097, 0.049, 0.397, 1.341, 1
-2.152, 0.491, -0.234, -0.464, 2
-2.214, -0.462, -0.088, 0.51, 0
-2.107, 0.057, 0.406, 1.378, 1
-2.156, 0.502, -0.227, -0.407, 2
-2.212, -0.453, -0.081, 0.481, 0
-2.087, 0.061, 0.411, 1.402, 1
-2.169, 0.514, -0.218, -0.344, 2
-2.236, -0.454, -0.077, 0.597, 0
-2.094, 0.06, 0.418, 1.426, 1
-2.147, 0.513, -0.206, -0.445, 2
-2.235, -0.456, -0.077, 0.707, 0
-2.095, 0.054, 0.42, 1.382, 1
-2.147, 0.512, -0.2, -0.403, 2
-2.233, -0.459, -0.079, 0.651, 0
-2.105, 0.048, 0.423, 1.419, 1
-2.151, 0.509, -0.196, -0.425, 2
-2.225, -0.459, -0.079, 0.533, 0
-2.11, 0.046, 0.425, 1.461, 1
-2.152, 0.508, -0.192, -0.448, 2
-2.233, -0.464, -0.077, 0.609, 0
-2.1, 0.042, 0.424, 1.477, 1
-2.165, 0.507, -0.194, -0.366, 2
-2.207, -0.469, -0.074, 0.51, 0
-2.118, 0.033, 0.427, 1.213, 1
-2.17, 0.497, -0.198, -0.33, 2
-2.24, -0.492, -0.072, 0.514, 0
-2.133, 0.019, 0.432, 1.224, 1
-2.171, 0.481, -0.198, -0.4, 2
-2.214, -0.499, -0.066, 0.498, 0
-2.117, 0.008, 0.434, 1.46, 1
-2.16, 0.464, -0.192, -0.492, 2
-2.241, -0.512, -0.059, 0.524, 0
-2.096, 0.001, 0.44, 1.566, 1
-2.173, 0.46, -0.183, -0.439, 2
-2.251, -0.516, -0.049, 0.509, 0
-2.119, -0.005, 0.457, 1.516, 1
-2.155, 0.454, -0.167, -0.553, 2
-2.248, -0.518, -0.04, 0.62, 0
-2.108, -0.012, 0.468, 1.463, 1
-2.161, 0.453, -0.149, -0.563, 2
-2.246, -0.52, -0.033, 0.597, 0
-2.107, -0.02, 0.475, 1.442, 1
-2.155, 0.448, -0.136, -0.522, 2
-2.253, -0.529, -0.032, 0.592, 0
-2.123, -0.029, 0.481, 1.443, 1
-2.171, 0.445, -0.131, -0.383, 2
-2.238, -0.538, -0.029, 0.54, 0
-2.119, -0.044, 0.482, 1.402, 1
-2.195, 0.437, -0.13, -0.257, 2
-2.232, -0.559, -0.025, 0.553, 0
-2.131, -0.065, 0.487, 1.254, 1
-2.2, 0.415, -0.129, -0.321, 2
-2.244, -0.588, -0.022, 0.497, 0
-2.119, -0.089, 0.486, 1.47, 1
-2.196, 0.388, -0.128, -0.323, 2
-2.23, -0.609, -0.017, 0.45, 0
-2.111, -0.11, 0.489, 1.254, 1
-2.189, 0.361, -0.124, -0.386, 2
-2.231, -0.629, -0.01, 0.364, 0
-2.105, -0.127, 0.496, 1.363, 1
-2.173, 0.34, -0.115, -0.533, 2
-2.233, -0.644, 0.0, 0.449, 0
-2.118, -0.143, 0.509, 1.354, 1
-2.18, 0.326, -0.105, -0.624, 2
-2.237, -0.657, 0.007, 0.507, 0
-2.122, -0.155, 0.517, 1.297, 1
-2.199, 0.316, -0.096, -0.427, 2
-2.246, -0.671, 0.012, 0.497, 0
-2.128, -0.169, 0.523, 1.338, 1
-2.196, 0.304, -0.09, -0.525, 2
-2.258, -0.689, 0.018, 0.492, 0
-2.113, -0.183, 0.526, 1.342, 1
-2.207, 0.291, -0.083, -0.465, 2
-2.243, -0.7, 0.026, 0.489, 0
-2.112, -0.198, 0.533, 1.244, 1
-2.213, 0.276, -0.076, -0.44, 2
-2.226, -0.712, 0.031, 0.447, 0
-2.136, -0.217, 0.544, 1.345, 1
-2.214, 0.258, -0.07, -0.421, 2
-2.242, -0.733, 0.035, 0.442, 0
-2.13, -0.232, 0.545, 1.344, 1
-2.217, 0.242, -0.065, -0.571, 2
-2.267, -0.755, 0.039, 0.508, 0
-2.134, -0.246, 0.549, 1.318, 1
-2.211, 0.228, -0.061, -0.561, 2
-2.229, -0.754, 0.041, 0.476, 0
-2.127, -0.257, 0.551, 1.303, 1
-2.241, 0.218, -0.057, -0.413, 2
-2.241, -0.77, 0.043, 0.492, 0
-2.135, -0.272, 0.554, 1.205, 1
-2.219, 0.203, -0.053, -0.605, 2
-2.255, -0.79, 0.046, 0.447, 0
-2.122, -0.284, 0.554, 1.115, 1
-2.252, 0.191, -0.052, -0.423, 2
-2.249, -0.806, 0.051, 0.532, 0
-2.145, -0.305, 0.562, 1.203, 1
-2.245, 0.172, -0.05, -0.241, 2
-2.264, -0.832, 0.051, 0.522, 0
-2.15, -0.325, 0.561, 1.188, 1
-2.254, 0.151, -0.051, 0.176, 2
-2.268, -0.854, 0.045, 0.563, 0
-2.147, -0.345, 0.555, 1.176, 1
-2.263, 0.131, -0.054, -0.062, 2
-2.237, -0.86, 0.039, 0.527, 0
-2.165, -0.365, 0.554, 1.087, 1
-2.25, 0.113, -0.057, 0.568, 2
-2.255, -0.879, 0.031, 0.578, 0
-2.175, -0.38, 0.548, 1.055, 1
-2.232, 0.098, -0.062, 0.961, 2
-2.261, -0.894, 0.02, 0.522, 0
-2.179, -0.394, 0.538, 1.174, 1
-2.257, 0.086, -0.073, 1.131, 2
-2.279, -0.915, 0.011, 0.48, 0
-2.181, -0.41, 0.53, 1.06, 1
-2.254, 0.072, -0.081, 1.039, 2
-2.28, -0.929, 0.003, 0.549, 0
-2.179, -0.424, 0.524, 1.03, 1
-2.26, 0.057, -0.085, 0.891, 2
-2.276, -0.938, -0.006, 0.576, 0
-2.192, -0.438, 0.518, 0.838, 1
-2.261, 0.047, -0.089, 0.847, 2
-2.283, -0.946, -0.019, 0.489, 0
-2.198, -0.447, 0.508, 0.976, 1
-2.254, 0.04, -0.098, 1.3, 2
-2.303, -0.958, -0.033, 0.501, 0
