x,y,z,yaw,index
-2.212, -0.383, -0.057, 1.275, 0
-2.354, 0.13, -0.621, 1.202, 1
-2.337, 0.629, -0.09, -0.286, 2
-2.215, -0.384, -0.057, -1.262, 0
-2.342, 0.129, -0.618, 1.205, 1
-2.335, 0.628, -0.09, -0.272, 2
-2.213, -0.384, -0.057, 1.298, 0
-2.351, 0.13, -0.621, 1.198, 1
-2.345, 0.631, -0.09, -0.267, 2
-2.215, -0.384, -0.057, -1.262, 0
-2.351, 0.13, -0.621, 1.198, 1
-2.346, 0.631, -0.09, -0.261, 2
-2.214, -0.384, -0.057, -1.284, 0
-2.348, 0.13, -0.62, 1.198, 1
-2.341, 0.63, -0.09, -0.266, 2
-2.207, -0.383, -0.057, 1.361, 0
-2.342, 0.129, -0.618, 1.205, 1
-2.343, 0.63, -0.09, -0.276, 2
-2.211, -0.383, -0.057, 1.298, 0
-2.342, 0.129, -0.618, 1.205, 1
-2.342, 0.63, -0.09, -0.266, 2
-2.211, -0.383, -0.057, -1.285, 0
-2.346, 0.13, -0.619, 1.186, 1
-2.34, 0.63, -0.09, -0.283, 2
-2.213, -0.384, -0.057, -1.263, 0
-2.338, 0.129, -0.617, 1.212, 1
-2.34, 0.629, -0.089, -0.283, 2
-2.213, -0.384, -0.057, -1.263, 0
-2.337, 0.129, -0.617, 1.193, 1
-2.342, 0.63, -0.09, -0.275, 2
-2.213, -0.384, -0.057, -1.263, 0
-2.346, 0.13, -0.619, 1.186, 1
-2.343, 0.63, -0.09, -0.266, 2
-2.21, -0.383, -0.057, 1.203, 0
-2.337, 0.129, -0.617, 1.193, 1
-2.343, 0.63, -0.09, -0.274, 2
-2.209, -0.383, -0.056, 1.314, 0
-2.34, 0.129, -0.618, 1.193, 1
-2.343, 0.63, -0.09, -0.275, 2
-2.206, -0.382, -0.056, 1.369, 0
-2.336, 0.129, -0.617, 1.208, 1
-2.345, 0.631, -0.09, -0.267, 2
-2.209, -0.383, -0.057, -1.285, 0
-2.337, 0.129, -0.617, 1.193, 1
-2.342, 0.63, -0.09, -0.263, 2
-2.205, -0.382, -0.056, 1.299, 0
-2.34, 0.129, -0.618, 1.197, 1
-2.342, 0.63, -0.09, -0.263, 2
-2.202, -0.382, -0.056, 1.362, 0
-2.342, 0.129, -0.618, 1.198, 1
-2.343, 0.63, -0.09, -0.271, 2
-2.205, -0.382, -0.056, 1.361, 0
-2.361, 0.13, -0.623, 1.202, 1
-2.342, 0.63, -0.09, -0.263, 2
-2.205, -0.382, -0.056, 1.361, 0
-2.352, 0.13, -0.621, 1.189, 1
-2.351, 0.632, -0.09, -0.262, 2
-2.212, -0.383, -0.057, -1.219, 0
-2.346, 0.13, -0.62, 1.224, 1
-2.335, 0.628, -0.09, -0.28, 2
-2.211, -0.383, -0.057, 1.36, 0
-2.343, 0.129, -0.619, 1.217, 1
-2.35, 0.632, -0.09, -0.277, 2
-2.217, -0.384, -0.057, -1.284, 0
-2.35, 0.13, -0.621, 1.201, 1
-2.345, 0.631, -0.09, -0.267, 2
-2.217, -0.384, -0.057, -1.119, 0
-2.352, 0.13, -0.621, 1.223, 1
-2.345, 0.631, -0.09, -0.263, 2
-2.215, -0.384, -0.057, -1.084, 0
-2.353, 0.13, -0.621, 1.239, 1
-2.356, 0.634, -0.091, -0.261, 2
-2.215, -0.384, -0.057, -1.171, 0
-2.338, 0.129, -0.618, 1.213, 1
-2.352, 0.633, -0.091, -0.259, 2
-2.213, -0.384, -0.057, 1.264, 0
-2.343, 0.129, -0.619, 1.238, 1
-2.347, 0.631, -0.091, -0.259, 2
-2.219, -0.385, -0.057, -1.118, 0
-2.344, 0.129, -0.619, 1.217, 1
-2.347, 0.631, -0.091, -0.259, 2
-2.221, -0.385, -0.057, -1.009, 0
-2.348, 0.129, -0.62, 1.223, 1
-2.339, 0.629, -0.091, -0.266, 2
-2.213, -0.384, -0.057, -1.184, 0
-2.337, 0.129, -0.617, 1.243, 1
-2.337, 0.629, -0.09, -0.275, 2
-2.219, -0.385, -0.057, -1.118, 0
-2.342, 0.129, -0.619, 1.223, 1
-2.346, 0.631, -0.091, -0.254, 2
-2.218, -0.384, -0.057, -1.112, 0
-2.355, 0.13, -0.622, 1.202, 1
-2.344, 0.63, -0.091, -0.261, 2
-2.215, -0.384, -0.057, -1.084, 0
-2.355, 0.13, -0.622, 1.202, 1
-2.343, 0.63, -0.091, -0.257, 2
-2.215, -0.384, -0.057, -1.084, 0
-2.344, 0.13, -0.619, 1.224, 1
-2.337, 0.629, -0.091, -0.256, 2
-2.213, -0.384, -0.057, -1.184, 0
-2.344, 0.13, -0.619, 1.224, 1
-2.338, 0.629, -0.091, -0.266, 2
-2.213, -0.384, -0.057, -1.216, 0
-2.349, 0.13, -0.62, 1.209, 1
-2.339, 0.629, -0.091, -0.26, 2
-2.217, -0.384, -0.057, -1.119, 0
-2.355, 0.13, -0.622, 1.202, 1
-2.34, 0.629, -0.091, -0.264, 2
-2.213, -0.384, -0.057, -1.216, 0
-2.337, 0.129, -0.617, 1.203, 1
-2.347, 0.631, -0.091, -0.265, 2
-2.213, -0.384, -0.057, -1.216, 0
-2.344, 0.13, -0.619, 1.224, 1
-2.354, 0.633, -0.091, -0.248, 2
-2.215, -0.384, -0.057, 1.267, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.347, 0.631, -0.091, -0.263, 2
-2.21, -0.383, -0.057, 1.265, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.34, 0.629, -0.091, -0.264, 2
-2.219, -0.385, -0.057, -1.118, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.338, 0.629, -0.09, -0.269, 2
-2.213, -0.384, -0.057, -1.184, 0
-2.343, 0.129, -0.619, 1.238, 1
-2.345, 0.631, -0.091, -0.266, 2
-2.217, -0.384, -0.057, -1.119, 0
-2.349, 0.13, -0.621, 1.239, 1
-2.348, 0.631, -0.091, -0.257, 2
-2.213, -0.384, -0.057, -1.184, 0
-2.337, 0.129, -0.617, 1.243, 1
-2.345, 0.631, -0.091, -0.259, 2
-2.217, -0.384, -0.057, -1.119, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.34, 0.63, -0.09, -0.274, 2
-2.217, -0.384, -0.057, -1.119, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.338, 0.629, -0.09, -0.262, 2
-2.213, -0.384, -0.057, -1.184, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.338, 0.629, -0.091, -0.258, 2
-2.214, -0.384, -0.057, -1.284, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.342, 0.63, -0.091, -0.249, 2
-2.214, -0.384, -0.057, -1.284, 0
-2.344, 0.13, -0.619, 1.224, 1
-2.344, 0.631, -0.091, -0.255, 2
-2.216, -0.384, -0.057, -1.184, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.335, 0.628, -0.09, -0.273, 2
-2.216, -0.384, -0.057, -1.216, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.338, 0.629, -0.091, -0.266, 2
-2.216, -0.384, -0.057, -1.184, 0
-2.344, 0.13, -0.619, 1.224, 1
-2.337, 0.629, -0.09, -0.265, 2
-2.217, -0.384, -0.057, -1.284, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.339, 0.629, -0.091, -0.257, 2
-2.213, -0.384, -0.057, 1.359, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.347, 0.632, -0.091, -0.258, 2
-2.216, -0.384, -0.057, -1.319, 0
-2.343, 0.129, -0.619, 1.238, 1
-2.35, 0.632, -0.091, -0.252, 2
-2.216, -0.384, -0.057, -1.319, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.342, 0.63, -0.09, -0.265, 2
-2.217, -0.384, -0.057, -1.225, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.338, 0.629, -0.09, -0.26, 2
-2.222, -0.385, -0.057, -1.109, 0
-2.35, 0.13, -0.621, 1.218, 1
-2.337, 0.629, -0.09, -0.266, 2
-2.215, -0.384, -0.057, -1.084, 0
-2.338, 0.129, -0.618, 1.213, 1
-2.346, 0.631, -0.091, -0.265, 2
-2.219, -0.384, -0.057, -1.01, 0
-2.338, 0.129, -0.618, 1.213, 1
-2.345, 0.631, -0.091, -0.262, 2
-2.214, -0.384, -0.057, -1.284, 0
-2.344, 0.129, -0.619, 1.217, 1
-2.338, 0.629, -0.091, -0.262, 2
-2.217, -0.384, -0.057, -1.119, 0
-2.344, 0.13, -0.619, 1.224, 1
-2.344, 0.631, -0.091, -0.255, 2
-2.214, -0.384, -0.057, -1.284, 0
-2.343, 0.13, -0.619, 1.234, 1
-2.356, 0.634, -0.091, -0.257, 2
-2.214, -0.384, -0.057, -1.284, 0
-2.337, 0.129, -0.617, 1.233, 1
-2.35, 0.632, -0.091, -0.257, 2
-2.219, -0.385, -0.057, -1.118, 0
-2.344, 0.129, -0.619, 1.217, 1
-2.34, 0.629, -0.091, -0.264, 2
-2.217, -0.384, -0.057, -1.119, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.348, 0.632, -0.091, -0.254, 2
-2.213, -0.384, -0.057, -1.184, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.347, 0.631, -0.091, -0.248, 2
-2.213, -0.384, -0.057, -1.184, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.345, 0.631, -0.091, -0.25, 2
-2.216, -0.384, -0.057, -1.216, 0
-2.338, 0.129, -0.618, 1.223, 1
-2.344, 0.63, -0.091, -0.259, 2
-2.21, -0.383, -0.057, 1.265, 0
-2.343, 0.13, -0.619, 1.234, 1
-2.341, 0.63, -0.09, -0.275, 2
-2.215, -0.384, -0.057, -1.084, 0
-2.337, 0.129, -0.617, 1.239, 1
-2.337, 0.629, -0.09, -0.262, 2
-2.216, -0.384, -0.057, -1.184, 0
-2.338, 0.129, -0.618, 1.219, 1
-2.339, 0.629, -0.091, -0.261, 2
-2.221, -0.385, -0.057, -1.009, 0
-2.337, 0.129, -0.617, 1.243, 1
-2.342, 0.63, -0.091, -0.254, 2
-2.217, -0.384, -0.057, -1.056, 0
-2.343, 0.13, -0.619, 1.234, 1
-2.339, 0.629, -0.091, -0.255, 2
-2.216, -0.384, -0.057, -1.029, 0
-2.337, 0.129, -0.617, 1.199, 1
-2.345, 0.631, -0.09, -0.276, 2
-2.22, -0.384, -0.057, -1.055, 0
-2.337, 0.129, -0.617, 1.199, 1
-2.341, 0.63, -0.091, -0.263, 2
-2.219, -0.384, -0.057, -1.01, 0
-2.34, 0.129, -0.618, 1.203, 1
-2.332, 0.627, -0.091, -0.26, 2
-2.208, -0.382, -0.058, -1.136, 0
-2.343, 0.129, -0.62, 1.181, 1
-2.326, 0.626, -0.091, -0.257, 2
-2.203, -0.382, -0.058, -1.247, 0
-2.354, 0.13, -0.623, 1.168, 1
-2.319, 0.624, -0.091, -0.269, 2
-2.199, -0.381, -0.059, 1.086, 0
-2.349, 0.13, -0.623, 1.178, 1
-2.311, 0.622, -0.091, -0.28, 2
-2.204, -0.382, -0.059, -1.051, 0
-2.334, 0.129, -0.619, 1.104, 1
-2.312, 0.622, -0.091, -0.291, 2
-2.199, -0.381, -0.059, 1.081, 0
-2.337, 0.129, -0.62, 1.146, 1
-2.322, 0.625, -0.092, -0.283, 2
-2.194, -0.38, -0.059, 1.036, 0
-2.352, 0.13, -0.624, 1.173, 1
-2.321, 0.624, -0.092, -0.289, 2
-2.195, -0.381, -0.059, 1.001, 0
-2.349, 0.129, -0.624, 1.194, 1
-2.338, 0.629, -0.093, -0.264, 2
-2.203, -0.382, -0.06, 1.439, 0
-2.344, 0.129, -0.623, 1.205, 1
-2.34, 0.629, -0.094, -0.276, 2
-2.21, -0.383, -0.06, 1.329, 0
-2.344, 0.129, -0.623, 1.186, 1
-2.343, 0.63, -0.095, -0.27, 2
-2.218, -0.384, -0.061, -1.21, 0
-2.344, 0.129, -0.624, 1.188, 1
-2.321, 0.624, -0.094, -0.261, 2
-2.214, -0.384, -0.061, -1.283, 0
-2.351, 0.129, -0.626, 1.188, 1
-2.329, 0.627, -0.095, -0.263, 2
-2.214, -0.383, -0.061, -1.112, 0
-2.35, 0.13, -0.626, 1.202, 1
-2.318, 0.624, -0.095, -0.26, 2
-2.211, -0.382, -0.062, -1.215, 0
-2.348, 0.13, -0.626, 1.158, 1
-2.322, 0.625, -0.095, -0.258, 2
-2.191, -0.379, -0.062, 1.4, 0
-2.346, 0.13, -0.626, 1.144, 1
-2.315, 0.623, -0.095, -0.265, 2
-2.201, -0.379, -0.062, 1.205, 0
-2.341, 0.131, -0.625, 1.137, 1
-2.292, 0.618, -0.094, -0.292, 2
-2.208, -0.38, -0.062, -1.373, 0
-2.346, 0.133, -0.626, 1.137, 1
-2.315, 0.625, -0.094, -0.263, 2
-2.212, -0.381, -0.062, 1.324, 0
-2.363, 0.134, -0.629, 1.181, 1
-2.327, 0.629, -0.094, -0.252, 2
-2.207, -0.379, -0.061, 1.132, 0
-2.37, 0.134, -0.63, 1.187, 1
-2.307, 0.624, -0.092, -0.25, 2
-2.208, -0.38, -0.058, 1.376, 0
-2.35, 0.133, -0.623, 1.142, 1
-2.327, 0.629, -0.09, -0.254, 2
-2.201, -0.378, -0.055, 1.281, 0
-2.369, 0.134, -0.624, 1.116, 1
-2.296, 0.621, -0.086, -0.252, 2
-2.203, -0.378, -0.051, -1.106, 0
-2.341, 0.133, -0.613, 1.212, 1
-2.313, 0.625, -0.082, -0.246, 2
-2.2, -0.378, -0.047, -0.943, 0
-2.338, 0.133, -0.608, 1.198, 1
-2.311, 0.625, -0.078, -0.249, 2
-2.208, -0.38, -0.042, 1.276, 0
-2.36, 0.134, -0.607, 1.142, 1
-2.319, 0.627, -0.073, -0.256, 2
-2.195, -0.378, -0.039, 1.383, 0
-2.362, 0.133, -0.604, 1.193, 1
-2.298, 0.621, -0.069, -0.244, 2
-2.214, -0.381, -0.037, -1.189, 0
-2.355, 0.133, -0.599, 1.156, 1
-2.329, 0.629, -0.067, -0.225, 2
-2.203, -0.38, -0.035, -1.027, 0
-2.354, 0.132, -0.598, 1.201, 1
-2.313, 0.624, -0.066, -0.24, 2
-2.201, -0.379, -0.035, -0.918, 0
-2.353, 0.132, -0.598, 1.208, 1
-2.307, 0.623, -0.066, -0.246, 2
-2.202, -0.379, -0.035, 1.281, 0
-2.374, 0.133, -0.603, 1.218, 1
-2.311, 0.624, -0.067, -0.232, 2
-2.195, -0.378, -0.034, 1.364, 0
-2.355, 0.132, -0.597, 1.157, 1
-2.313, 0.624, -0.066, -0.239, 2
-2.207, -0.379, -0.033, 1.269, 0
-2.363, 0.133, -0.599, 1.15, 1
-2.318, 0.626, -0.066, -0.237, 2
-2.209, -0.379, -0.033, 1.446, 0
-2.355, 0.133, -0.596, 1.106, 1
-2.31, 0.625, -0.066, -0.239, 2
-2.203, -0.378, -0.031, 1.398, 0
-2.365, 0.134, -0.597, 1.142, 1
-2.32, 0.628, -0.065, -0.235, 2
-2.216, -0.38, -0.03, -1.293, 0
-2.381, 0.134, -0.601, 1.243, 1
-2.351, 0.636, -0.064, -0.212, 2
-2.215, -0.38, -0.029, 1.383, 0
-2.376, 0.134, -0.598, 1.16, 1
-2.328, 0.63, -0.062, -0.231, 2
-2.209, -0.378, -0.027, -1.357, 0
-2.351, 0.132, -0.59, 1.086, 1
-2.325, 0.629, -0.062, -0.238, 2
-2.222, -0.38, -0.026, 0.319, 0
-2.357, 0.133, -0.591, 1.133, 1
-2.333, 0.633, -0.061, -0.216, 2
-2.2, -0.374, -0.022, 1.355, 0
-2.354, 0.134, -0.588, 1.217, 1
-2.327, 0.633, -0.059, -0.199, 2
-2.209, -0.375, -0.02, -0.92, 0
-2.342, 0.134, -0.582, 1.25, 1
-2.329, 0.635, -0.057, -0.215, 2
-2.211, -0.376, -0.017, -1.163, 0
-2.346, 0.134, -0.581, 1.229, 1
-2.324, 0.633, -0.056, -0.234, 2
-2.214, -0.379, -0.014, -1.215, 0
-2.34, 0.13, -0.577, 1.216, 1
-2.339, 0.634, -0.055, -0.235, 2
-2.197, -0.378, -0.01, 1.28, 0
-2.343, 0.125, -0.576, 1.137, 1
-2.341, 0.631, -0.055, -0.219, 2
-2.203, -0.382, -0.007, 1.488, 0
-2.343, 0.121, -0.574, 1.185, 1
-2.318, 0.623, -0.053, -0.233, 2
-2.207, -0.382, -0.001, -1.169, 0
-2.357, 0.12, -0.573, 1.163, 1
-2.329, 0.626, -0.05, -0.223, 2
-2.2, -0.379, 0.004, -0.95, 0
-2.349, 0.12, -0.565, 1.228, 1
-2.331, 0.628, -0.046, -0.197, 2
-2.207, -0.374, 0.005, -1.023, 0
-2.354, 0.126, -0.564, 1.153, 1
-2.326, 0.633, -0.044, -0.193, 2
-2.217, -0.372, 0.003, 1.125, 0
-2.375, 0.134, -0.57, 1.203, 1
-2.327, 0.639, -0.044, -0.2, 2
-2.216, -0.369, 0.002, -1.128, 0
-2.363, 0.137, -0.566, 1.075, 1
-2.314, 0.638, -0.04, -0.205, 2
-2.205, -0.366, 0.001, -1.347, 0
-2.378, 0.142, -0.57, 1.146, 1
-2.323, 0.642, -0.04, -0.192, 2
-2.204, -0.363, 0.005, 1.523, 0
-2.341, 0.142, -0.559, 1.182, 1
-2.326, 0.645, -0.036, -0.2, 2
-2.199, -0.363, 0.014, 1.288, 0
-2.339, 0.142, -0.549, 1.246, 1
-2.326, 0.645, -0.026, -0.206, 2
-2.207, -0.366, 0.021, 0.73, 0
-2.355, 0.141, -0.545, 1.159, 1
-2.319, 0.641, -0.02, -0.189, 2
-2.209, -0.368, 0.026, 0.439, 0
-2.345, 0.137, -0.538, 1.193, 1
-2.329, 0.642, -0.016, -0.156, 2
-2.212, -0.37, 0.03, 1.26, 0
-2.362, 0.136, -0.539, 1.165, 1
-2.321, 0.638, -0.015, -0.163, 2
-2.203, -0.369, 0.034, 1.235, 0
-2.347, 0.133, -0.532, 1.203, 1
-2.329, 0.641, -0.012, -0.204, 2
-2.206, -0.368, 0.045, 1.372, 0
-2.331, 0.133, -0.52, 1.329, 1
-2.32, 0.64, -0.003, -0.15, 2
-2.193, -0.364, 0.056, -1.33, 0
-2.342, 0.137, -0.51, 1.309, 1
-2.315, 0.642, 0.011, -0.109, 2
-2.209, -0.36, 0.061, -0.516, 0
-2.377, 0.145, -0.51, 1.222, 1
-2.297, 0.643, 0.018, -0.113, 2
-2.205, -0.35, 0.063, -0.422, 0
-2.388, 0.158, -0.508, 1.064, 1
-2.294, 0.655, 0.023, -0.109, 2
-2.201, -0.337, 0.068, 0.925, 0
-2.367, 0.168, -0.501, 1.148, 1
-2.293, 0.668, 0.026, -0.113, 2
-2.198, -0.325, 0.08, 1.274, 0
-2.357, 0.177, -0.492, 1.388, 1
-2.312, 0.687, 0.032, -0.051, 2
-2.187, -0.314, 0.095, 1.177, 0
-2.37, 0.188, -0.481, 1.361, 1
-2.305, 0.697, 0.045, -0.038, 2
-2.188, -0.305, 0.107, 1.215, 0
-2.381, 0.199, -0.469, 1.327, 1
-2.305, 0.709, 0.06, -0.03, 2
-2.2, -0.296, 0.111, -0.244, 0
-2.376, 0.212, -0.46, 1.073, 1
-2.294, 0.717, 0.068, -0.021, 2
-2.206, -0.286, 0.103, 0.645, 0
-2.346, 0.225, -0.457, 1.031, 1
-2.269, 0.722, 0.066, -0.102, 2
-2.188, -0.274, 0.082, 0.846, 0
-2.311, 0.237, -0.465, 1.152, 1
-2.291, 0.741, 0.054, -0.08, 2
-2.182, -0.264, 0.057, 0.952, 0
-2.289, 0.248, -0.485, 1.252, 1
-2.286, 0.749, 0.033, -0.123, 2
-2.182, -0.255, 0.035, 0.95, 0
-2.303, 0.262, -0.513, 1.162, 1
-2.271, 0.755, 0.013, -0.145, 2
-2.187, -0.249, 0.025, 1.136, 0
-2.294, 0.27, -0.526, 1.186, 1
-2.258, 0.759, 0.001, -0.099, 2
-2.189, -0.246, 0.025, 1.459, 0
-2.323, 0.276, -0.537, 1.197, 1
-2.261, 0.765, -0.002, -0.078, 2
-2.197, -0.24, 0.031, 0.442, 0
-2.338, 0.281, -0.538, 1.174, 1
-2.273, 0.776, -0.001, -0.079, 2
-2.184, -0.233, 0.041, 1.278, 0
-2.332, 0.286, -0.53, 1.263, 1
-2.254, 0.777, 0.005, -0.066, 2
-2.184, -0.229, 0.05, 1.401, 0
-2.314, 0.284, -0.518, 1.235, 1
-2.259, 0.783, 0.008, -0.074, 2
-2.187, -0.225, 0.055, 0.944, 0
-2.286, 0.282, -0.51, 1.213, 1
-2.25, 0.785, 0.007, -0.056, 2
-2.202, -0.225, 0.06, -1.116, 0
-2.319, 0.287, -0.516, 1.163, 1
-2.254, 0.788, 0.007, -0.047, 2
-2.205, -0.229, 0.065, 1.402, 0
-2.32, 0.282, -0.512, 1.212, 1
-2.26, 0.785, 0.01, -0.058, 2
-2.196, -0.235, 0.067, -0.634, 0
-2.322, 0.276, -0.51, 1.189, 1
-2.247, 0.774, 0.011, -0.041, 2
-2.212, -0.243, 0.066, 0.582, 0
-2.328, 0.269, -0.513, 1.26, 1
-2.271, 0.775, 0.009, -0.052, 2
-2.208, -0.246, 0.065, 1.383, 0
-2.301, 0.262, -0.509, 1.279, 1
-2.264, 0.77, 0.008, -0.058, 2
-2.199, -0.246, 0.069, 1.431, 0
-2.31, 0.262, -0.508, 1.197, 1
-2.25, 0.764, 0.012, -0.056, 2
-2.19, -0.246, 0.074, 1.164, 0
-2.301, 0.261, -0.499, 1.273, 1
-2.26, 0.766, 0.02, -0.049, 2
-2.187, -0.244, 0.078, 0.368, 0
-2.308, 0.264, -0.495, 1.159, 1
-2.241, 0.762, 0.027, -0.032, 2
-2.206, -0.239, 0.081, 0.234, 0
-2.329, 0.275, -0.495, 1.047, 1
-2.266, 0.778, 0.034, -0.009, 2
-2.19, -0.23, 0.083, 0.899, 0
-2.306, 0.283, -0.485, 1.215, 1
-2.269, 0.788, 0.044, 0.009, 2
-2.207, -0.227, 0.085, 1.297, 0
-2.324, 0.295, -0.483, 1.173, 1
-2.253, 0.789, 0.051, 0.01, 2
-2.198, -0.222, 0.084, 0.801, 0
-2.322, 0.303, -0.481, 1.161, 1
-2.246, 0.791, 0.056, 0.008, 2
-2.195, -0.223, 0.083, -0.916, 0
-2.295, 0.303, -0.473, 1.173, 1
-2.249, 0.791, 0.06, 0.012, 2
-2.191, -0.226, 0.082, 0.606, 0
-2.292, 0.301, -0.472, 1.227, 1
-2.244, 0.786, 0.063, 0.019, 2
-2.192, -0.228, 0.083, 0.918, 0
-2.307, 0.302, -0.474, 1.2, 1
-2.241, 0.783, 0.066, 0.016, 2
-2.198, -0.224, 0.086, 0.793, 0
-2.321, 0.308, -0.473, 1.155, 1
-2.247, 0.79, 0.071, 0.029, 2
-2.199, -0.215, 0.093, 1.548, 0
-2.308, 0.316, -0.465, 1.112, 1
-2.248, 0.801, 0.077, 0.041, 2
-2.175, -0.206, 0.103, 1.553, 0
-2.3, 0.321, -0.454, 1.276, 1
-2.251, 0.81, 0.086, 0.064, 2
-2.189, -0.203, 0.11, 0.602, 0
-2.304, 0.326, -0.448, 1.18, 1
-2.253, 0.817, 0.09, 0.071, 2
-2.192, -0.199, 0.11, 1.026, 0
-2.292, 0.327, -0.445, 1.197, 1
-2.25, 0.821, 0.086, 0.053, 2
-2.195, -0.194, 0.103, 0.966, 0
-2.286, 0.329, -0.453, 1.191, 1
-2.275, 0.835, 0.076, 0.076, 2
-2.189, -0.191, 0.09, 1.236, 0
-2.261, 0.327, -0.463, 1.37, 1
-2.272, 0.837, 0.06, 0.056, 2
-2.186, -0.19, 0.076, 1.132, 0
-2.253, 0.327, -0.477, 1.303, 1
-2.251, 0.83, 0.044, 0.02, 2
-2.203, -0.186, 0.066, -0.601, 0
-2.259, 0.332, -0.492, 1.175, 1
-2.228, 0.828, 0.031, -0.026, 2
-2.199, -0.177, 0.064, -0.059, 0
-2.29, 0.343, -0.506, 1.096, 1
-2.225, 0.836, 0.025, -0.021, 2
-2.205, -0.169, 0.064, -0.64, 0
-2.273, 0.347, -0.506, 1.235, 1
-2.222, 0.845, 0.018, -0.028, 2
-2.195, -0.163, 0.064, -0.062, 0
-2.27, 0.349, -0.511, 1.235, 1
-2.22, 0.851, 0.01, -0.013, 2
-2.203, -0.158, 0.064, 0.804, 0
-2.265, 0.351, -0.512, 1.227, 1
-2.199, 0.849, 0.007, -0.026, 2
-2.194, -0.153, 0.07, 0.25, 0
